"Molecule (Canonical)","ExactMW","Source"
"Cc1cc(C)c(NC(=O)C(C#N)=Cc2cc(C)n(-c3cccc(C(F)(F)F)c3)c2C)c(C)c1",451.187147048,"Screening"
"CC(C)NC(=O)C(C#N)=Cc1ccc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)o1",429.13584183599994,"Screening"
"CC1CCCCC1NC(=O)C(C#N)=Cc1ccc(N2CCOCC2)cc1",353.210327104,"Screening"
"N#CC(=Cc1sc(N2CCOCC2)nc1-c1ccccc1)C(=O)Nc1cccc2ccccc12",466.14634694399996,"Screening"
"N#Cc1ccnc(NS(=O)(=O)c2cccc(S(=O)(=O)F)c2)c1",340.994025956,"Screening"
"CCn1ncnc1NS(=O)(=O)c1cccc(S(=O)(=O)F)c1",334.02057505199997,"Screening"
"C=CC(=O)N1CCN(S(=O)(=O)c2cc(S(C)(=O)=O)ccc2C)CC1",372.08136374,"Screening"
"C=CC(=O)N1CCCC1c1nc(-c2ccc(Cl)cc2)c[nH]1",301.09818981200004,"Screening"
"C=CC(=O)Nc1ccc(F)c(S(=O)(=O)NC(C)(C)C)c1",300.094391624,"Screening"
"C=CC(=O)N(CC(=O)OC)Cc1cc(Cl)c2c(c1)OCO2",311.05605022799995,"Screening"
"C=CC(=O)N1CCCC(NC(=O)c2ccc3ccccc3c2)C1",308.15247788,"Screening"
"C=CC(=O)N1CCCc2cc(S(=O)(=O)N(CC)CC)ccc21",322.135113564,"Screening"
"CC(Cl)C(=O)NC(C)c1ccc(N2CCCS2(=O)=O)cc1",330.08049114799996,"Screening"
"CC(Cl)C(=O)N(C)Cc1ncnn1CC(F)F",266.074595156,"Screening"
"CC(Cl)C(=O)NC1CC(N2CCC(C(F)(F)F)CC2)C1",312.1216256,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCc3nc(NS(C)(=O)=O)sc3C2)CC1",398.10824718399994,"Screening"
"C=CC(=O)N1CCC(C(=O)NCCNc2ccc3ccccc3n2)CC1",352.189926008,"Screening"
"C=CC(=O)N1CCC(C(=O)N2Cc3ccc(NC(=O)C(F)(F)F)cc3C2)CC1",395.14567616,"Screening"
"C=CC(=O)NCCC(=O)N1CC(Oc2cccc(Cl)c2Cl)C1",342.05379773199996,"Screening"
"C=CC(=O)Nc1ccc(C(=O)N2CC(c3cccc(F)c3)OCC2(C)C)cc1",382.169270816,"Screening"
"CC1(CC(=O)Nc2ccc(S(=O)(=O)F)c(F)c2)CC1(Cl)Cl",356.980476012,"Screening"
"C=CC(=O)N1CCC(C(O)(c2ccccc2)c2ccccc2)CC1",321.17287897600005,"Screening"
"CCc1ccccc1NC(=O)COc1ccc(N2CCC2=O)cc1",324.14739249999997,"Screening"
"CN1CCN(C(=O)c2ccc3c(C=O)c[nH]c3c2)CC1",271.132076784,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1",377.210327104,"Screening"
"C=CC(=O)N(C)CC(=O)NCCc1nc2cc(Cl)ccc2s1",337.06517543200005,"Screening"
"C=CC(=O)N(C)CC(=O)NC1CC2(CCN(C)CC2)Oc2ccccc21",357.205241724,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1cccc(C(=O)N2CCOCC2)c1",331.153206152,"Screening"
"C=CC(=O)N(C)CC(=O)NC(c1ccccc1)C1CCCC1",300.183778008,"Screening"
"C=CC(=O)N(C)CC(=O)NCc1cccc(NC(=O)N2CCCC2)c1",344.184840628,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1ccccc1C(=O)N1CCC(C)CC1",343.18959166,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1cccc(S(=O)(=O)N2CCN(C)CC2)c1",380.151826248,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCCCC1c1ccccc1C(F)(F)F",354.155512572,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCc2[nH]nc(C(F)(F)F)c2C1",316.11471038,"Screening"
"CC1(C)C(=O)NC1C1CCN(Cc2ncccc2Cl)CC1",307.145140004,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1cccc(Cl)c1OC(C)C",310.108420148,"Screening"
"C=CC(=O)N(C)CC(=O)N(C)Cc1cn(C)nc1C(F)(F)F",318.130360444,"Screening"
"C=CC(=O)N(C)CC(=O)N1CC(C#N)C2(C1)C(=O)Nc1ccccc12",338.13789043599996,"Screening"
"C=CC(=O)N(C)CC(=O)NC1CCN(C(C)=O)c2ccccc21",315.158291532,"Screening"
"C=CC(=O)N(C)CC(=O)NC1COc2cc(OC)ccc2C1",304.14230712,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1ccc(N2CCCCC2)cc1C(N)=O",344.18484062799996,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCc2sc(-c3csc(C)n3)cc2C1",361.09186884800005,"Screening"
"C=CC(=O)N(C)CC(=O)NC1CCN(c2ccc(F)c(Cl)c2)C1=O",353.09424730399996,"Screening"
"C=CC(=O)N(C)CC(=O)NC1CCCN(c2ccc(C#N)cc2)C1=O",340.15354049999996,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCCC1c1cc(F)cc(Br)c1",368.053568136,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1cc2c(cc1F)NC(=O)CC2",305.117569592,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCCC(S(=O)(=O)N(C)CCOC)C1",361.167141964,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1cccc2c1OCCC2OC",304.14230712,"Screening"
"C=CC(=O)N(C)CC(=O)Nc1ccc(OC2CCN(C)C2=O)cc1C",345.168856216,"Screening"
"Cc1cn(C)nc1CN(CC1CCCC2(CCC2)O1)C(=O)CCl",339.17135475199996,"Screening"
"CC(C)CN(C(=O)CCl)[C@H]1C[C@@](CO)(c2ccccc2)C1",309.14955668799996,"Screening"
"CNC(=O)CC(C)N(Cc1cccc(C#N)c1OC)C(=O)CCl",337.11931918,"Screening"
"CO[C@@H]1CCCCC[C@H]1N(Cc1ccc(C#N)cc1)C(=O)CCl",334.144805656,"Screening"
"CC(C)OC(C)(C)CN(Cc1cnn(C)c1C1CC1)C(=O)CCl",341.18700481599996,"Screening"
"O=C(CCl)N(Cc1cccc2ccccc12)C[C@H]1C[C@H](O)C1",317.11825655999996,"Screening"
"O=C(CCl)N(CCOC1CCOCC1)Cc1cccn1C1CC1",340.15537034000005,"Screening"
"Cc1ccc(CN(CC2CC3(CCOCC3)C2)C(=O)CCl)cc1",335.16520675199996,"Screening"
"CS(=O)(=O)[C@H]1C[C@H](N(Cc2ccco2)C(=O)CCl)C1",305.048856672,"Screening"
"CCn1nc(C)c(CN(C(=O)CCl)C2CC3(CCC3)C2)n1",310.15603903600004,"Screening"
"CC(c1ccnn1C)N(Cc1cccn1C1CC1)C(=O)CCl",320.14038897200004,"Screening"
"C=CC(=O)N(Cc1cnn(C2CCC2)c1C)C[C@H](O)c1ccc(F)cc1",357.18525522799996,"Screening"
"O=C(CCl)N(Cc1cc(F)ccc1F)C1CCC(F)(F)C1",323.070004628,"Screening"
"CC(C)n1cc(CN(Cc2cc(C3CC3)n(C)n2)C(=O)CCl)cn1",349.16693806800004,"Screening"
"Cc1c(CN(Cc2cnsc2)C(=O)CCl)ccc2c1CCC2",334.090661908,"Screening"
"Cc1ccc(F)cc1CN(CCN1CCCC1=O)C(=O)CCl",326.11973378,"Screening"
"CC(CC(C)(C)O)N(Cc1ccc(C(C)(F)F)cc1)C(=O)CCl",347.14636312799996,"Screening"
"Cc1nscc1CN(C(=O)CCl)[C@@H]1CCc2cc(F)ccc21",338.065590032,"Screening"
"C=CC(=O)NCC(C)N(C)C(=O)CC1CCCc2oc(C)nc21",319.1895916600001,"Screening"
"C=CC(=O)NCCCN(C)C(=O)c1ccn(C2CCCCC2)n1",318.205576072,"Screening"
"C=CC(=O)N1CC(C(C)NC(=O)C(CC)Oc2ccccc2F)C1",334.16927081600005,"Screening"
"C=CC(=O)N1CC(C(C)NC(=O)COCc2nc(C3CC3)no2)C1",334.164105184,"Screening"
"C=CC(=O)N1CC(CC(C)NC(=O)c2cc3n(n2)CC(C)NC3=O)C1",345.180089596,"Screening"
"C=CC(=O)N1CC2(COC(CNC(=O)c3n[nH]c4c(OC)cccc34)C2)C1",370.164105184,"Screening"
"CO[C@H]1C[C@H](N(Cc2cccc3c2OCO3)C(=O)CCl)C1",311.092435736,"Screening"
"COCc1cc(CN(CC2CC2(C)C)C(=O)CCl)on1",300.12407021200005,"Screening"
"CCn1nccc1C(C)N(Cc1ccc(C2CC2)cc1)C(=O)CCl",345.160790068,"Screening"
"Cc1c(N(Cc2ccccc2)C(=O)CCl)cnn1C(F)F",313.079346188,"Screening"
"Cc1sccc1CN(CC1COC(C)(C)CO1)C(=O)CCl",331.10089224399997,"Screening"
"COc1ccc(CN(CC[C@H]2CCC[C@H]2O)C(=O)CCl)cc1F",343.135049496,"Screening"
"COc1ccccc1C(C1CC1)N(Cc1ccnn1C)C(=O)CCl",347.14005462399996,"Screening"
"COc1cc(COc2ccc(B(O)O)c(C=O)c2)ccc1OC(F)F",352.09297504,"Screening"
"COc1cc(B(O)O)c(C=O)cc1OCC(=O)Nc1ccccc1C(F)(F)F",397.09445226,"Screening"
"COc1cc(B(O)O)c(C=O)cc1OCc1nc(C)sc1C",321.084224012,"Screening"
"C=CC(=O)Nc1ccccc1CC(=O)NCC1(O)CCc2ccc(OC)cc21",380.173607248,"Screening"
"N#Cc1ccc(Br)c(COc2cc(Br)cnc2C=O)c1",393.895251696,"Screening"
"C=CC(=O)N1CCC[C@@H](C(=O)NCc2nnc3n2CCC3)C1",303.16952491200004,"Screening"
"CC(c1cn(-c2ccc(S(=O)(=O)F)cc2)nn1)N1CCCNCC1",353.13217410000004,"Screening"
"CC(C)Cn1ncnc1COc1cccc(B(O)O)c1C=O",303.139036456,"Screening"
"O=Cc1c(OCc2ccnn2C2CCCCC2)cccc1B(O)O",328.159437552,"Screening"
"O=Cc1c(OCc2nsc3ccccc23)cccc1B(O)O",313.05800926399996,"Screening"
"O=Cc1c(OCC(=O)NC2CCOCC2)cccc1B(O)O",307.12271769599994,"Screening"
"CNC(=O)C1CCN(C(=O)COc2cccc(B(O)O)c2C=O)CC1",348.149266792,"Screening"
"CC1CCCN(C(=O)COc2cccc(B(O)O)c2C=O)C1",305.14345313999996,"Screening"
"Cc1ccc(NC(=O)COc2cccc(B(O)O)c2C=O)cc1S(=O)(=O)N1CCOCC1",462.1268170959999,"Screening"
"Cc1cccc(C(C)C)c1NC(=O)COc1cccc(B(O)O)c1C=O",355.1591032039999,"Screening"
"CN1c2ccccc2N(CCNC(=O)CCl)S1(=O)=O",303.04443998799997,"Screening"
"O=C(C1CO1)N1CCCC1c1ccccc1Cl",251.071306368,"Screening"
"CC(NC(=O)C1CO1)c1ccc(Cl)cc1Cl",259.016683952,"Screening"
"O=C(NCc1ccccc1Oc1ccccc1)C1CO1",269.10519334,"Screening"
"CC(NC(=O)C1CO1)c1cn(-c2ccccc2)nn1",258.111675688,"Screening"
"COc1cccc(-c2ccc(CNC(=O)C3CO3)cc2)c1",283.120843404,"Screening"
"O=C(Nc1cccc(CNC(=O)C2CO2)c1)C1CCC1",274.131742436,"Screening"
"O=C(NCc1csc(-c2ccccc2)n1)C1CO1",260.061948624,"Screening"
"O=C(C1CO1)N1CCCC1Cc1cc(F)ccc1F",267.10708516,"Screening"
"O=C(N[C@@H]1CCO[C@H]1c1ccc(Cl)cc1)C1CO1",267.066220988,"Screening"
"Cc1nc(CNC(=O)C2CO2)oc1-c1ccc(Cl)cc1",292.061469956,"Screening"
"COc1ccc2cc(CNC(=O)C3CO3)ccc2c1",257.10519334,"Screening"
"O=C(N[C@@H]1C[C@@H](c2ccccc2)Oc2ccccc21)C1CO1",295.120843404,"Screening"
"O=C(C1CO1)N1CCCC(F)(c2ccccc2)C1",249.116506972,"Screening"
"O=C(C1CO1)N1CCCCC1c1cccc(C(F)(F)F)c1",299.113313412,"Screening"
"O=C(C1CO1)N1CCC(Cc2ccc(Cl)cc2)CC1",279.10260649599996,"Screening"
"CN(C(=O)C1CO1)C(c1ccc(F)cc1)c1ncccn1",287.107004908,"Screening"
"CC(C)C(NC(=O)C1CO1)c1ccc2[nH]c(=O)oc2c1",276.111006992,"Screening"
"O=C(C1CO1)N1CCOC(c2ccc(Cl)s2)C1",273.022641924,"Screening"
"O=C(NC1CC(=O)N(Cc2ccccc2C(F)(F)F)C1)C1CO1",328.103477,"Screening"
"O=C(NCC1CS(=O)(=O)c2ccccc2O1)C1CO1",283.051443516,"Screening"
"CC(NC(=O)C1CO1)c1cccc(C(F)(F)F)c1",259.082013284,"Screening"
"COC(=O)c1ccc(CN(C)C(=O)C2CO2)cc1",249.10010796,"Screening"
"O=C(C1CO1)N1CCC(C2CCCCCN2C(=O)C2CC2)CC1",320.209992756,"Screening"
"O=C(C1CO1)N1CCCOC(c2ccccc2Cl)C1",281.081871052,"Screening"
"COc1ccc(CNC(=O)C2CO2)c2ccccc12",257.10519334,"Screening"
"Cc1cnc(N2CCN(C(=O)C3CO3)CC2)s1",253.08849772,"Screening"
"CS(=O)(=O)c1cccc(C(NC(=O)C2CO2)c2ccccc2)c1",331.08782902400003,"Screening"
"O=C(NC1CCCN(C(=O)C2CO2)C1)OCc1ccccc1",304.14230712,"Screening"
"O=C(NCCc1ccccc1OC(F)(F)F)C1CO1",275.076927904,"Screening"
"CC(C)(CNC(=O)C1CO1)c1c[nH]c2cc(F)ccc12",276.127406004,"Screening"
"CC(C)c1nccc(C2CCN(C(=O)C3CO3)CC2)n1",275.163376912,"Screening"
"O=C(NC1(c2cccc(C(F)(F)F)c2)CCOCC1)C1CO1",315.108228032,"Screening"
"Cc1ccc(C2=NOC(CNC(=O)C3CO3)C2)cc1",260.116092372,"Screening"
"O=C(C1CO1)N1CCC(c2ccc(Cl)cn2)CC1",266.0822054,"Screening"
"CC(C)N1C(=O)C[C@H](NC(=O)C2CO2)[C@H]1c1ccc(Cl)c(F)c1",340.09899833599997,"Screening"
"COC(=O)[C@@H]1CN(C(=O)C2CO2)C[C@H]1Cc1ccccc1",289.131408088,"Screening"
"CC(F)(F)C(CNC(=O)C1CO1)c1ccccc1",255.10708516,"Screening"
"N#Cc1ccc(C(NC(=O)C2CO2)c2cccc(Cl)c2)cc1",312.066555336,"Screening"
"Cn1cc(C2CCCN2C(=O)C2CO2)c2ccccc21",270.136827816,"Screening"
"C=CC(=O)N1CCN(C(=O)c2ccc(=O)n(-c3ccc(F)cc3)c2)[C@@H](C)C1",369.14886972,"Screening"
"C=CC(=O)N1CCN(C(=O)c2cc(-c3ccccc3Cl)on2)[C@@H](C)C1",359.103669116,"Screening"
"C=CC(=O)N1CCCC1C(=O)N1CCN(C(=O)c2cccn2C)CC1",344.184840628,"Screening"
"C=CC(=O)N1CCC(C(=O)NCC#Cc2ccc(C(F)(F)F)cc2)CC1",364.139862508,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCS(=O)(=O)CC2c2ccccc2)CC1",376.14567824799997,"Screening"
"C=CC(=O)NC1(CNC(=O)c2cc3c(s2)CCC3)CCC1",304.12454888,"Screening"
"N#CC(=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1)C(=O)Nc1nc(-c2cccs2)cs1",471.032303284,"Screening"
"N#CC(=Cc1ccc(-c2ccc(SC(F)F)cc2)o1)C(=O)Nc1nc2ccccc2s1",453.04172509600005,"Screening"
"COc1ccc(N2C(=O)C(F)(F)C2c2ccc(F)cc2)cc1",307.082013284,"Screening"
"COc1ccc(C=C(C#N)C(=O)Nc2nc3c(s2)CCN(Cc2ccccc2)C3)cc1OC",460.156911628,"Screening"
"N#CC(=Cc1cccc([N+](=O)[O-])c1)C(=O)Nc1nc2c(s1)CCN(Cc1ccccc1)C2",445.12086046800005,"Screening"
"N#CC(=Cc1ccc(OC(F)F)cc1)C(=O)N1CCN(Cc2ccccc2)CC1",397.16018335200005,"Screening"
"N#CC(=Cc1ccc(OC(F)F)cc1)C(=O)Nc1cccc(S(N)(=O)=O)c1",393.059483336,"Screening"
"CCS(=O)(=O)c1ccc(O)c(NC(=O)C(C#N)=Cc2ccc(OC(F)F)cc2)c1",422.07479905199995,"Screening"
"Cc1c(C=C(C#N)C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccn2c1C(=O)c1ccccc1",473.13511147599996,"Screening"
"COc1ccc(N2C(=O)C(F)(F)C2c2cccc(F)c2)cc1",307.082013284,"Screening"
"N#CC(=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1)C(=O)Nc1cccc2ncccc12",433.103811348,"Screening"
"COc1ccc(-c2nn(-c3ccccc3)cc2C=C(C#N)C(N)=O)cc1[N+](=O)[O-]",389.11240396,"Screening"
"O=C1N(c2cccc(C(F)(F)F)c2)C(c2ccccc2)C1(F)F",327.06825504,"Screening"
"CCCCN(C)C(=O)C(C#N)=Cc1ccc(OC(F)F)cc1",308.133634256,"Screening"
"COc1ccc(C=C(C#N)C(=O)N=c2sc3cc(C)ccc3n2C)cc1",363.1041477840001,"Screening"
"N#CC(=Cc1ccc(Cl)cc1)C(=O)Nc1nc2c(s1)CN(Cc1ccccc1)CC2",434.09680990800007,"Screening"
"O=C1N(c2cccc(C(F)(F)F)c2)C(c2ccc(F)cc2)C1(F)F",345.058833228,"Screening"
"N#CC(=CC1=C(N2CCOCC2)C(=Cc2ccc(Cl)cc2Cl)CC1)C(=O)Nc1ccccc1F",497.107310524,"Screening"
"N#CC(=Cc1ccc(OC(F)F)cc1)C(=O)Nc1cccnc1",315.08193303200005,"Screening"
"Cc1nn(-c2ccccc2)c2nc(N3CCCC3)c(C=O)cc12",306.14806119599996,"Screening"
"CCOC(=O)c1ccccc1NC(=O)C(C#N)=Cc1ccccc1OC(C)C",378.157957184,"Screening"
"N#CC(=Cc1cc(Br)ccc1OCc1cccc2ccccc12)C(N)=O",406.03168982000005,"Screening"
"COc1cc(C=C(C#N)C(N)=O)cc(Br)c1OCc1ccc(C)cc1",400.042254504,"Screening"
"N#CC(=Cc1ccc(OCc2cccc3ccccc23)cc1)C(N)=O",328.121177752,"Screening"
"O=S(=O)(C=Cc1cccc(Br)c1)Nc1cccc(-c2nnn[nH]2)c1",404.9895077240001,"Screening"
"COC(=O)c1ccccc1NC(=O)C(C#N)=Cc1ccccc1OC(C)C",364.14230712,"Screening"
"COc1ccc(C(=O)Oc2ccccc2C=C(C#N)C(=O)Nc2ccc([N+](=O)[O-])cc2OC)cc1",473.122299948,"Screening"
"Cc1cc(C=C(C#N)C(=O)Nc2ccc([N+](=O)[O-])cc2O)c(C)n1-c1cccc(Cl)c1",436.093832704,"Screening"
"COc1cccc(C=C(C#N)C(=O)Nc2cccc(C(F)(F)F)c2)c1OCc1ccc(Br)cc1",530.045289196,"Screening"
"CCOC(=O)c1c(C=C(C#N)C(=O)Nc2ccc(Cl)cc2)c(C)n(-c2ccccc2)c1C",447.134969244,"Screening"
"COc1cc(C=C(C#N)C(=O)Nc2ccc([N+](=O)[O-])cc2C)ccc1OCc1ccccc1Cl",477.10914842,"Screening"
"COc1cc(OC)c(OC)cc1C=C(C#N)C(=O)Nc1cccc(C(=O)O)c1",382.11648629599995,"Screening"
"COc1cccc(C=C(C#N)C(=O)Nc2ccccc2C(F)(F)F)c1OCc1ccc(Br)cc1",530.045289196,"Screening"
"CCOc1cc(C=C(C#N)C(=O)Nc2cccc(C(=O)O)c2)cc(Br)c1OCc1cccc(C)c1",534.079033936,"Screening"
"N#CC(=Cc1ccc(OCc2ccc(Cl)cc2)cc1)C(=O)Nc1ccc([N+](=O)[O-])cc1",433.08293367199997,"Screening"
"COc1cc(C=C(C#N)C(N)=O)cc(Cl)c1OCc1ccc(C)cc1",356.092770084,"Screening"
"N#CC(=Cc1ccc(OCc2ccc(Br)cc2)cc1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl",533.9957521599999,"Screening"
"N#CC(=CC1=C(N2CCOCC2)C(=Cc2cccc([N+](=O)[O-])c2)CC1)C(=O)Nc1ccccc1F",474.17033343599996,"Screening"
"C=CCOc1c(Br)cc(C=C(C#N)C(N)=O)cc1OC",336.010954376,"Screening"
"O=CC1=C2N=C(N3CCOCC3)c3ccccc3N2CCCC1",311.163376912,"Screening"
"Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)C(C#N)=Cc1ccc2c(c1)OCO2",401.17394159599996,"Screening"
"COc1cc(C=C(C#N)C(=O)Nc2cccc(C(=O)O)c2)cc(Br)c1OC",430.01643368,"Screening"
"CCCCCCCCNC(=O)C(C#N)=Cc1c(C(=O)OCC)c(C)n(-c2ccccc2)c1C",449.26784198000007,"Screening"
"CC1SC(=C(C#N)C(=O)NCc2ccco2)N(Cc2ccco2)C1=O",357.07832695999997,"Screening"
"CCN1C(=O)C(C)SC1=C(C#N)C(=O)NCc1ccco1",305.08341234,"Screening"
"N#CC(=Cc1ccc2c(c1)OCO2)C(=O)N(c1ccccn1)C1CCCCC1",375.1582915320001,"Screening"
"CCCCCCOc1ccc(-c2nn(-c3ccccc3)cc2C=C(C#N)C(=O)NCC2CCCO2)cc1",498.26309094799996,"Screening"
"CCCCOc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1C",334.16812794399993,"Screening"
"COc1ccc2nc(Sc3ccc(Cl)cc3)c(C=O)cc2c1",329.02772730399994,"Screening"
"N#CC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)NCCCn1ccnc1",325.1174893400001,"Screening"
"N#CC(=Cc1ccc2c(c1)OCO2)C(=O)N=C1c2ccccc2CN1c1cccc([N+](=O)[O-])c1",452.112069612,"Screening"
"C=CS(=O)(=O)NC(CO)CC(F)(F)F",233.03334884,"Screening"
"C=CS(=O)(=O)NCc1cn(C)nc1Br",278.96770966,"Screening"
"C=CS(=O)(=O)NC1CC(C)(C)C1OCc1ccccc1",295.124214532,"Screening"
"C=CS(=O)(=O)NCc1ncoc1C1CC1",228.056863244,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCc3ccc(F)cc3C2C(C)C)CC1",358.205656324,"Screening"
"C=CC(=O)N(C)CC(=O)N[C@@H]1CCN(C(C)C)[C@H]1c1ccc(F)c(F)c1",365.19148348,"Screening"
"CC(Cl)C(=O)N1Cc2ccc(NC(=O)C(F)(F)F)cc2C1",320.053939964,"Screening"
"C=CC(=O)N(CC)CC(=O)N1CC(O)(C(F)(F)C(=O)NC)C1",319.13436252800005,"Screening"
"C=CC(=O)N(C)CC(=O)N1CCN(S(C)(=O)=O)C(C)(C)C1",317.140927216,"Screening"
"C=CC(=O)N1CCC(C(=O)N(CC)CCOC(C)(C)C)CC1",310.22564282,"Screening"
"C=CC(=O)N(CC)CC(=O)N1CCc2nc(CCC(C)C)ncc2C1",344.221226136,"Screening"
"C=CC(=O)N(CC)CC(=O)N(C)Cc1n[nH]c(-c2ccccc2)n1",327.16952491200004,"Screening"
"C=CC(=O)N(CC)CC(=O)N1CC2(CCCCC2)CC1CO",308.20999275599996,"Screening"
"C=CC(=O)N(CC)CC(=O)N[C@H](C1CCOCC1)C(F)(F)F",322.15042719200005,"Screening"
"Cc1cc(CS(N)(=O)=O)ccc1NC(=O)CCl",276.033540956,"Screening"
"C=CC(=O)N(C)CC(=O)NC(C)(C)c1nc2ccc(Cl)cc2o1",335.103669116,"Screening"
"C=CC(=O)N1CCC(C(=O)N[C@H]2CNc3ccccc3N(C)C2=O)CC1",356.18484062799996,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCN(c3ccccc3C#N)CC2)CC1",352.189926008,"Screening"
"C=CC(=O)N1CCC(C(=O)Nc2ccc(Cc3nnn[nH]3)cc2)CC1",340.16477388000004,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCC(n3cc(Cl)cn3)C2)(c2ccccc2)CC1",412.16660372000007,"Screening"
"C=CC(=O)N(CC)CC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2Cl)CC1",433.062982512,"Screening"
"C=CC(=O)N1CCC(C(=O)NCCc2cn3cccnc3n2)(c2ccccc2)CC1",403.20082504000004,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCC(Oc3ccncc3C)CC2)(c2ccccc2)CC1",433.236541852,"Screening"
"C=CC(=O)N1CCC(C(=O)Nc2ccc3c(c2)nc(C(F)(F)F)n3C(C)CO)CC1",424.172225256,"Screening"
"C=CC(=O)N1CCC(C(=O)Nc2ccc(N3CCCC3=O)c(F)c2)(c2ccccc2)CC1",435.195819912,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCN(S(=O)(=O)c3ccc(C(C)=O)cc3)CC2)CC1",433.167141964,"Screening"
"C=CC(=O)NCc1ccc(C(=O)N2CCC(NC(=O)N3CCOCC3)CC2)cc1",400.211055376,"Screening"
"C=CC(=O)N1CCC(C(=O)NC2CCN(Cc3ccccc3)C2=O)CC1",355.18959165999996,"Screening"
"C=CC(=O)N1CCC(C(=O)NC2(c3ccc4c(c3)OCCO4)CCCC2)CC1",384.204907376,"Screening"
"C=CC(=O)N1CCC(C(=O)Nc2cc(C)ccc2-n2cc(C)cn2)CC1",352.189926008,"Screening"
"C=CC(=O)NCc1ccc(C(=O)N(C)C(C)(C)C(N)=O)cc1",303.158291532,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCCC(C(=O)NCCC)C2)(c2ccccc2)CC1",411.252191916,"Screening"
"C=CC(=O)Nc1ccc(C(=O)NCCC2=CC[C@H]3C[C@@H]2C3(C)C)cc1",338.199428072,"Screening"
"C=CC(=O)N1CCC(C(=O)N(CCC)Cc2ccc(F)cc2F)CC1",350.180584448,"Screening"
"C=CC(=O)N1CCC(C(=O)NCc2ccc(C(=O)OC)nc2)(c2ccccc2)CC1",407.18450628000005,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCN(c3cccc(F)c3)CC2)(c2ccccc2)CC1",421.21655535599996,"Screening"
"C=CC(=O)N(CC)CC(=O)N1CCC(Cc2cccc(F)c2F)CC1",350.180584448,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCN(c3ccc(C(=O)OC)cc3)CC2C)CC1",399.215806408,"Screening"
"C=CC(=O)N1CCC(C(=O)NCc2ccc(C)nc2N2CCCC2)(c2ccccc2)CC1",432.252526264,"Screening"
"C=CC(=O)N1CCC(C(=O)NCc2ccc(OCC)cc2)CC1",316.178692628,"Screening"
"C=CC(=O)N1CCC(C(=O)N(C)c2ccc(OC)nc2)CC1",303.158291532,"Screening"
"C=CC(=O)N1CCC(C(=O)N2CCCC2CC(=O)c2cnn(C)c2)(c2ccccc2)CC1",434.23179082,"Screening"
"CCOC(=O)c1cc2n(n1)CC(NC(=O)c1ccc(B(O)O)c(C=O)c1)CO2",387.1237803159999,"Screening"
"CP1(=O)CCN(C2CN(C(=O)c3ccc(B(O)O)c(C=O)c3)C2)CC1",364.13593883399994,"Screening"
"O=Cc1cc(C(=O)N2CC(O)CC2c2cc(F)ccc2F)ccc1B(O)O",375.10895945199997,"Screening"
"COC(=O)C[C@@]12CCCC[C@H]1N(C(=O)c1ccc(B(O)O)c(C=O)c1)CCC2",387.18531795199993,"Screening"
"O=Cc1cc(C(=O)N2CCn3nc(-c4ccccc4)cc3C2)ccc1B(O)O",375.1390364559999,"Screening"
"O=Cc1cc(C(=O)N2CC3(C2)NC(=O)c2ccccc2N3)ccc1B(O)O",365.11830101199996,"Screening"
"CP(C)(=O)[C@@H](NC(=O)c1ccc(B(O)O)c(C=O)c1)c1ccccc1",359.109389738,"Screening"
"CC(NC(=O)c1ccc(B(O)O)c(C=O)c1)c1ncc(C(F)(F)F)[nH]1",355.095120956,"Screening"
