SMILES,QED
N#CN1CCC(c2nccc3oc(-c4cccc(N5CCC(=O)NC5=O)c4)cc23)C1,0.6762890962435725
N#CN1CCC(c2cc3oc(-c4cccc(N5CCC(=O)NC5=O)c4)cc3cn2)C1,0.6762890962435725
N#CN1CCC(c2cncc3cc(-c4cccc(N5CCC(=O)NC5=O)c4)oc23)C1,0.6762890962435723
O=C1CCN(c2ccc(-c3cc4c(S(=O)(=O)F)cccc4[nH]3)cc2)C(=O)N1,0.6751266176226289
O=C1CCN(c2ccc(-c3cc4cccc(S(=O)(=O)F)c4[nH]3)cc2)C(=O)N1,0.6751266176226288
O=C1CCN(c2ccc(S(=O)(=O)F)c(-c3c[nH]c4ccccc34)c2)C(=O)N1,0.6751266176226288
O=C1CCN(c2cccc(-c3c[nH]c4ccc(S(=O)(=O)F)cc34)c2)C(=O)N1,0.6751266176226288
O=C1CCN(c2cccc(-c3c[nH]c4cccc(S(=O)(=O)F)c34)c2)C(=O)N1,0.6751266176226288
O=C1CCN(c2cccc(-c3c[nH]c4c(S(=O)(=O)F)cccc34)c2)C(=O)N1,0.6751266176226288
O=C1CCN(c2ccc(-c3[nH]c4ccccc4c3S(=O)(=O)F)cc2)C(=O)N1,0.6751266176226288
O=C1CCN(c2cccc(-c3c(S(=O)(=O)F)[nH]c4ccccc34)c2)C(=O)N1,0.6751266176226288
O=C1CCC(Sc2nc3c(S(=O)(=O)F)cccc3s2)C(=O)N1,0.6632188727726858
O=C1CCC(Sc2nc3cccc(S(=O)(=O)F)c3s2)C(=O)N1,0.6632188727726858
O=C1CCC(Sc2nc3cc(S(=O)(=O)F)ccc3s2)C(=O)N1,0.6632188727726858
N#CN1CCCC(c2noc(C34CC(CN3C(=O)c3ccc(N5CCC(=O)NC5=O)cc3)C4)n2)C1,0.6628964582599103
N#CN1CCC(c2noc(C34CC(CN3C(=O)c3ccc(N5CCC(=O)NC5=O)cc3)C4)n2)CC1,0.6628964582599103
O=C1CCN(c2cccc(-c3cc4c(OS(=O)(=O)F)nccc4o3)c2)C(=O)N1,0.6626219873458197
O=C1CCN(c2cccc(-c3cc4cnc(OS(=O)(=O)F)cc4o3)c2)C(=O)N1,0.6626219873458197
O=C1CCN(c2cccc(-c3cc4cncc(OS(=O)(=O)F)c4o3)c2)C(=O)N1,0.6626219873458197
N#CN1CCC(c2ccc3c(n2)C2(CCOC2)CN3C(=O)c2ccc(N3CCC(=O)NC3=O)cc2)C1,0.6602853004144242
N#CN1CCC(c2cnc3c(c2)N(C(=O)c2ccc(N4CCC(=O)NC4=O)cc2)CC32CCOC2)C1,0.6602853004144242
N#CN1CCCC(c2ccnc3c2CC(NC(=O)c2ccc(N4CCC(=O)NC4=O)cc2)CC3)C1,0.660275409447743
N#CN1CCCC(c2cnc3c(c2)CC(NC(=O)c2ccc(N4CCC(=O)NC4=O)cc2)CC3)C1,0.660275409447743
N#CN1CCC(c2ccc3c(c2)OCC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)CC1,0.6598206321001674
N#CN1CCCC(c2ccc3c(c2)CC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)CO3)C1,0.6598206321001674
N#CN1CCCC(c2ccc3c(c2)OCC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,0.6598206321001674
N#CN1CCC(c2n[nH]c3c2C2CCCC(C3)N2C(=O)c2cccc(N3CCC(=O)NC3=O)c2)C1,0.6597639938512349
Cc1cc(OC2CCC(=O)NC2=O)cc(S(=O)(=O)F)c1,0.6597349274693801
Cc1ccc(OC2CCC(=O)NC2=O)cc1S(=O)(=O)F,0.6597349274693801
N#CN1CCC(c2cc3n(n2)CC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)CO3)C1,0.6596328268853874
N#CN1CCC(c2cnn3c2OCC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,0.6596328268853873
N#CN1CCC(c2ccc3c(-c4cccc(N5CCC(=O)NC5=O)c4)c[nH]c3c2)C1,0.6589974444038327
N#CN1CCC(c2cccc3c(-c4cccc(N5CCC(=O)NC5=O)c4)c[nH]c23)C1,0.6589974444038325
N#CN1CCC(c2ccc3[nH]cc(-c4cccc(N5CCC(=O)NC5=O)c4)c3c2)C1,0.6589974444038325
N#CN1CCCC(c2cc3oc(-c4cccc(N5CCC(=O)NC5=O)c4)cc3cn2)C1,0.6559044627420689
N#CN1CCCC(c2cncc3cc(-c4cccc(N5CCC(=O)NC5=O)c4)oc23)C1,0.6559044627420689
N#CN1CCCC(c2nccc3oc(-c4cccc(N5CCC(=O)NC5=O)c4)cc23)C1,0.6559044627420689
N#CN1CCC(c2cc3oc(-c4cccc(N5CCC(=O)NC5=O)c4)cc3cn2)CC1,0.6559044627420689
O=C1CCC(c2ccc(OS(=O)(=O)F)cc2)C(=O)N1,0.6557663529187088
O=C1CCC(n2cnc3cc(OS(=O)(=O)F)ccc32)C(=O)N1,0.653496451421992
O=C1CCC(n2ncc3cc(OS(=O)(=O)F)ccc32)C(=O)N1,0.653496451421992
O=C1CCC(n2cnc3c(OS(=O)(=O)F)cccc32)C(=O)N1,0.6534964514219919
Cc1ccc(OC2CC(C)C(=O)NC2=O)cc1OS(=O)(=O)F,0.6531200713400193
O=C1CCN(c2cccc(-c3cncc(-n4nccc4S(=O)(=O)F)c3)c2)C(=O)N1,0.6524710053939354
O=C1CCN(c2cccc(-c3cncc(-n4ccc(S(=O)(=O)F)n4)c3)c2)C(=O)N1,0.6524710053939354
CN(c1cccc(S(=O)(=O)F)c1)C1CCC(=O)NC1=O,0.6521324844950087
O=C1CCN(c2cccc(-c3c(OS(=O)(=O)F)[nH]c4ccccc34)c2)C(=O)N1,0.65140366843862
O=C1CCN(c2cccc(-c3c[nH]c4ccc(OS(=O)(=O)F)cc34)c2)C(=O)N1,0.65140366843862
