"Molecule (Canonical)","ExactMW","label"
"C=CC(=O)N1CC2CCCCCC2(C#N)C1",218.141913196,"Covalent"
"C=CC(=O)Nc1noc(C(C)(C)C)c1C",208.121177752,"Covalent"
"C=CC(=O)Nc1ccccc1OC1COC1",219.089543276,"Covalent"
"C=CC(=O)N1CC(C(=O)O)OCC1(C)C",213.10010796,"Covalent"
"C=CC(=O)NCc1ccc(-c2ccsc2)nc1",244.067034004,"Covalent"
"C=CC(=O)Nc1ccc2nc(C)c(C)nc2c1",227.105862036,"Covalent"
"C=CC(=O)Nc1cc(Cl)c2c(c1)OCO2",225.019270796,"Covalent"
"C=CC(=O)N(C)C(C)C1(S(C)(=O)=O)CC1",231.092914404,"Covalent"
"C=CC(=O)NCc1cccc2c1OC(C)(C)C2",231.125928784,"Covalent"
"C=CC(=O)Nc1cnc2cc(C)ccc2c1",212.094963004,"Covalent"
"C=CC(=O)Nc1ccc2[nH]c(C(N)=O)cc2c1",229.085126592,"Covalent"
"C=CC(=O)NC(C)C(O)c1ccc(C)cc1",219.125928784,"Covalent"
"C=CC(=O)NCC(=O)Nc1ccc(F)cc1",222.080455812,"Covalent"
"C=CC(=O)NCc1c[nH]nc1-c1cccc(F)c1",245.096440224,"Covalent"
"C=CC(=O)N1CC[C@H]2CC[C@H](O)[C@H]21",181.11027872,"Covalent"
"C=CC(=O)N1CC2(C)C(=O)NC(=O)C2(C)C1",222.100442308,"Covalent"
"C=CC(=O)NC1COCCC1(O)COC",215.115758024,"Covalent"
"C=CC(=O)N1Cc2cccn2[C@@H](C)C1",190.110613068,"Covalent"
"C=CC(=O)N1CCCC2(C(=O)O)CCCCC12",237.136493468,"Covalent"
"C=CC(=O)N(C)C1CC(c2cccnc2)C1",216.126263132,"Covalent"
"C=CC(=O)N1CCn2ncc(O)c2C1",193.085126592,"Covalent"
"C=CC(=O)NCCn1nnc2ccccc21",216.101111004,"Covalent"
"C=CC(=O)N1CCN(CCO)C(C)C1",198.136827816,"Covalent"
"C=CC(=O)Nc1cc2[nH]ccc2cc1C",200.094963004,"Covalent"
"C=CC(=O)N1CCC[C@@H]1C(O)CC",183.125928784,"Covalent"
"C=CC(=O)NCc1coc(Cl)n1",186.019605144,"Covalent"
"C=CC(=O)N[C@@H]1C[C@H]1COC",155.094628656,"Covalent"
"C=CC(=O)N[C@@H](C)c1cccc(C(F)(F)F)c1",243.087098664,"Covalent"
"C=CC(=O)NC[C@H](C)c1ccccc1",189.1153641,"Covalent"
"C=CC(=O)NCC1CCCOC1",169.11027872,"Covalent"
"C=CC(=O)NCC1CCCCS1",185.0874351,"Covalent"
"C=CC(=O)NC1(C)CCOC1C",169.11027872,"Covalent"
"C=CC(=O)NCc1ccn(C)c1",164.094963004,"Covalent"
"C=CC(=O)NCc1c(C)noc1C",180.089877624,"Covalent"
"C=CC(=O)NCCc1nc(C)no1",181.085126592,"Covalent"
"C=CC(=O)N1CCSc2ccccc21",205.056134972,"Covalent"
"C=CC(=O)N(CC)C1CCS(=O)(=O)C1",217.07726434,"Covalent"
"C=CC(=O)Nc1cc(C)ccc1OC",191.094628656,"Covalent"
"C=CC(=O)NCCN1CCC(C)CC1",196.15756326,"Covalent"
"C=CC(=O)N1CCC(OC)(C(=O)O)CC1",213.10010796,"Covalent"
"C=CC(=O)Nc1cc2c(cc1Cl)OCCO2",239.03492086,"Covalent"
"C=CC(=O)N(C)CC(=O)Nc1cc(C)on1",223.095691276,"Covalent"
"C=CC(=O)Nc1ccc(N2CCCC2)cc1C",230.141913196,"Covalent"
"C=CC(=O)NCC1CCN(c2ccccc2)C1",230.141913196,"Covalent"
"C=CC(=O)N1CCNC(=O)CC1c1ccccc1",244.121177752,"Covalent"
"C=CC(=O)NCc1ccc(Cl)cc1OC",225.055656304,"Covalent"
"C=CC(=O)NC(C)(C)c1ncc(C)s1",210.082684068,"Covalent"
"C=CC(=O)NCCc1cc2ccccc2o1",215.094628656,"Covalent"
"C=CC(=O)NCCC(=O)N1CC2CCC(C1)O2",238.131742436,"Covalent"
"C=CC(=O)NCC1CCCSC1",185.0874351,"Covalent"
"C=CC(=O)NCc1ccc(-c2ccccc2F)o1",245.085206844,"Covalent"
"C=CC(=O)N1CC2CCCCC21c1ccccc1",241.146664228,"Covalent"
"C=CC(=O)NC(C)C1=CCN(C)CC1",194.141913196,"Covalent"
"C=CC(=O)NCc1cccc(N2CCOCC2)n1",247.132076784,"Covalent"
"C=CC(=O)N[C@@H]1CCC(=O)N[C@H]1C(C)(C)C",224.15247788,"Covalent"
"C=CC(=O)NCC1CCN(C(C)(C)C)C1",210.173213324,"Covalent"
"C=CC(=O)NCC1COc2ccccc2C1",217.11027872,"Covalent"
"C=CC(=O)N1CC(C)(C)C1c1ccccc1",215.131014164,"Covalent"
"C=CC(=O)N(C)C1Cc2ccccc2C1",201.1153641,"Covalent"
"C=CC(=O)N1CCC(n2cccc2)CC1",204.126263132,"Covalent"
"C=CC(=O)NCC1(c2cccs2)CCCC1",235.103085164,"Covalent"
"C=CC(=O)N(CC)Cc1cccc2c1OCCO2",247.120843404,"Covalent"
"C=CC(=O)NC(C)c1ccc2c(c1)CC(=O)N2C",244.121177752,"Covalent"
"C=CC(=O)N[C@@H](C)C(=O)N1CCCCC1",210.136827816,"Covalent"
"C=CC(=O)NCc1cc2c([nH]c1=O)CCC2",218.105527688,"Covalent"
"C=CC(=O)N1CC(c2ccc(F)cc2)CC1C",233.121592352,"Covalent"
"C=CC(=O)N(C)C1CCCCC1S(C)(=O)=O",245.108564468,"Covalent"
"C=CC(=O)N1CCCC(N(C)S(C)(=O)=O)C1",246.103813436,"Covalent"
"C=CC(=O)NC1CC(=O)N(C2CC2C)C1",208.121177752,"Covalent"
"C=CC(=O)N1CCN(c2cnn(C)c2)CC1",220.132411132,"Covalent"
"C=CC(=O)Nc1ccc2c(c1)N(C)CCO2",218.105527688,"Covalent"
"C=CC(=O)N(C)Cc1nc2c(s1)CCCC2",236.098334132,"Covalent"
"C=CC(=O)NCC1SCCc2ccccc21",233.0874351,"Covalent"
"C=CC(=O)NC1CCN(c2ncccc2F)C1",235.112090288,"Covalent"
"C=CC(=O)Nc1ccnn1CC1CC1",191.105862036,"Covalent"
"C=CC(=O)N1CCCN(c2cncc(F)c2)CC1",249.127740352,"Covalent"
"C=CC(=O)NC1CCOC2(CCSCC2)C1",241.113649848,"Covalent"
"C=CC(=O)N1C2CO[C@H]3[C@@H]2OC[C@H]31",181.073893212,"Covalent"
"C=CC(=O)NC12CC(C(F)(F)F)(C1)C2",205.0714486,"Covalent"
"C=CC(=O)NCC1(CO)CC2(CCC2)C1",209.141578848,"Covalent"
"C=CC(=O)NC1CCc2sccc2NC1=O",236.061948624,"Covalent"
"C=CC(=O)NCc1cnc(-c2ccccc2)s1",244.067034004,"Covalent"
"C=CC(=O)NCCc1cn2cccc(C)c2n1",229.1215121,"Covalent"
"C=CC(=O)NCCN1CC2CCCCN2C1=O",237.147726848,"Covalent"
"C=CC(=O)N1CC2CC1(c1nc(C)no1)C2",219.100776656,"Covalent"
"C=CC(=O)NCc1ccnc(-c2ccccc2)c1",238.110613068,"Covalent"
"C=CC(=O)N[C@H]1C[C@@H](OCC)C1",169.11027872,"Covalent"
"C=CC(=O)Nc1cc(C2CC2)no1",178.07422756,"Covalent"
"C=CC(=O)N1C[C@H](OC)[C@H](OC)C1",185.10519334,"Covalent"
"C=CC(=O)N1CCc2cc(C)ccc21",187.099714036,"Covalent"
"C=CC(=O)NCCc1cncc(C)n1",191.105862036,"Covalent"
"C=CC(=O)NCc1cnc(C2CC2)o1",192.089877624,"Covalent"
"C=CC(=O)NCCc1ncccc1F",194.085541192,"Covalent"
"C=CC(=O)N1CC(C)OC(COC)C1",199.120843404,"Covalent"
"C=CC(=O)NCc1ccc(C2CC2)cc1",201.1153641,"Covalent"
"C=CC(=O)Nc1c(C)ccn2ncnc12",202.08546094,"Covalent"
"C=CC(=O)NC1CCCc2nn(C)cc21",205.1215121,"Covalent"
"C=CC(=O)N1CCN(CC)C(=O)C1CC",210.136827816,"Covalent"
"C=CC(=O)NCC1CCOC(C(C)C)C1",211.157228912,"Covalent"
"C=CC(=O)NCC1CC12CCSCC2",211.103085164,"Covalent"
"C=CC(=O)NCc1nccc(C(F)F)n1",213.071368348,"Covalent"
"C=CC(=O)Nc1ccc2oc(C)c(C)c2c1",215.094628656,"Covalent"
"C=CC(=O)N1CCCCC1c1ccccc1",215.131014164,"Covalent"
"C=CC(=O)N(C)Cc1nc2ccccc2o1",216.089877624,"Covalent"
"C=CC(=O)Nc1cc(OC(F)F)n(C)n1",217.066282968,"Covalent"
"C=CC(=O)NC(C(F)F)C1CCCCC1",217.127820604,"Covalent"
"C=CC(=O)NCc1cc(C(F)(F)F)on1",220.045962124,"Covalent"
"C=CC(=O)N1CCC(c2csc(C)c2)C1",221.0874351,"Covalent"
"C=CC(=O)NC1(c2ccccc2Cl)CC1",221.060741684,"Covalent"
"C=CC(=O)N1CCC(C2CNC(=O)C2)CC1",222.136827816,"Covalent"
"C=CC(=O)Nc1cc(Cl)cc2c1OCC2",223.04000624,"Covalent"
"C=CC(=O)N(C)C1CCC(NC(C)=O)CC1",224.15247788,"Covalent"
"C=CC(=O)N1CCN(C(=O)CCOC)CC1",226.131742436,"Covalent"
"C=CC(=O)Nc1ccc2ccc(=O)n(C)c2c1",228.089877624,"Covalent"
"C=CC(=O)N1CCC2(C1)OCc1ccccc12",229.11027872,"Covalent"
"C=CC(=O)N1CCS(=O)(=O)C2CCCC21",229.07726434,"Covalent"
"C=CC(=O)N1CCC(C)(c2ccccc2)CC1",229.146664228,"Covalent"
"C=CC(=O)NCc1cc2cccc(OC)c2o1",231.089543276,"Covalent"
"C=CC(=O)Nc1ccc2c(c1)CCC(C)(C)O2",231.125928784,"Covalent"
"C=CC(=O)N1CC(COC)(c2ccccc2)C1",231.125928784,"Covalent"
"C=CC(=O)N1CCC(c2cccnc2OC)C1",232.121177752,"Covalent"
"C=CC(=O)NC1C2Cc3c(Cl)cccc3C21",233.060741684,"Covalent"
"C=CC(=O)N1CCN(CC(F)(F)F)C(=O)C1",236.077262252,"Covalent"
"C=CC(=O)Nc1nc(C2CCOCC2)cs1",238.077598688,"Covalent"
"C=CC(=O)NC(C)c1cn(-c2ccccc2)nn1",242.116761068,"Covalent"
"C=CC(=O)N(C)Cc1oc2c(C)cccc2c1C",243.125928784,"Covalent"
"C=CC(=O)N1Cc2ccc(OC)cc2C2(CC2)C1",243.125928784,"Covalent"
"C=CC(=O)NCc1ccc(-c2cccs2)cc1",243.071785036,"Covalent"
"C=CC(=O)N1CCC(CNS(C)(=O)=O)CC1",246.103813436,"Covalent"
"C=CC(=O)N1CCC(c2ccc(F)cc2C)CC1",247.137242416,"Covalent"
"C=CC(=O)N1CCC2(CC1)CC2CN1CCCC1",248.188863388,"Covalent"
"C=CC(=O)N1CCC(Cc2nc(CC)no2)CC1",249.147726848,"Covalent"
"C=CC(=O)NCc1c(OC)ccc2ccccc12",241.11027872,"Covalent"
"C=CC(=O)NC1CCOC(C(C)(C)C)C1",211.157228912,"Covalent"
"C=CC(=O)NCCC1CCCS1(=O)=O",217.07726434,"Covalent"
"C#CC1CCCCN(C(=O)CN(C)C(=O)C=C)C1",248.15247788,"Covalent"
"C=CC(=O)NCC1(OC)CCCCCC1",211.157228912,"Covalent"
"C=CC(=O)N1CCC(Cc2nccs2)C1",222.082684068,"Covalent"
"C=CC(=O)N[C@H]1C[C@H]1C(F)F",161.065220348,"Covalent"
"C=CC(=O)Nc1cccc2c1OC(C)(C)CC2=O",245.10519334,"Covalent"
"C=CC(=O)NC(C1CCC1)C1CCCO1",209.141578848,"Covalent"
"C=CC(=O)N1CCC2CSCC2C1",197.0874351,"Covalent"
"C=CC(=O)NCCc1cnn2c1CCCC2",219.137162164,"Covalent"
"C=CC(=O)Nc1ccc2c(c1)C=CC1(CCC1)O2",241.11027872,"Covalent"
"C=CC(=O)NCCc1nc2c(s1)CCC2",222.082684068,"Covalent"
"C=CC(=O)NCc1cc(C2CC2)nn1C",205.1215121,"Covalent"
"C=CC(=O)NCCC1OCCc2ccccc21",231.125928784,"Covalent"
"C=CC(=O)NC(C)C1(c2ccccc2)CCC1",229.146664228,"Covalent"
"C=CC(=O)NC1CCN(C(C)CC)CC1",210.173213324,"Covalent"
"C=CC(=O)N1CCc2cc(C#N)ccc2C1",212.094963004,"Covalent"
"C=CC(=O)NC(C)c1cc(F)c(F)c(F)c1",229.0714486,"Covalent"
"C=CC(=O)Nc1ccc(C)c(-c2nc(C)co2)c1",242.105527688,"Covalent"
"C=CC(=O)N[C@@H](c1ccc(F)cc1)C(F)(F)F",247.062026788,"Covalent"
"C=CC(=O)NCC(F)(F)c1cccc(F)c1",229.0714486,"Covalent"
"C=CC(=O)Nc1cccc2c1N(C)C(=O)CO2",232.084792244,"Covalent"
"C=CCn1cc2ccc(NC(=O)C=C)cc2n1",227.105862036,"Covalent"
"C=CC(=O)N1CCC2(CC1)CC(=O)CCO2",223.120843404,"Covalent"
"C=CC(=O)NCc1cccc2nsnc12",219.046632908,"Covalent"
"C=CC(=O)NCc1nc2c(s1)CC(C)CC2",236.098334132,"Covalent"
"C=CC(=O)NCCC1CCOc2ccccc21",231.125928784,"Covalent"
"C=CC(=O)N[C@@H]1CCCCC[C@H]1OCC",211.157228912,"Covalent"
"C=CC(=O)N[C@H]1CCOc2ccc(C(C)C)cc21",245.141578848,"Covalent"
"C=CC(=O)N1CCN(S(C)(=O)=O)CC1C",232.088163372,"Covalent"
"C=CC(=O)NCc1nn(-c2ccccc2)nc1C",242.116761068,"Covalent"
"C=CC(=O)Nc1cnc2[nH]ccc2c1",187.074561908,"Covalent"
"C=CC(=O)Nc1ccc(-c2cccnc2)c(C)c1",238.110613068,"Covalent"
"C=CC(=O)Nc1cc(F)cc2c1OCCC2",221.085206844,"Covalent"
"C=CC(=O)N[C@@H]1C[C@H]2C[C@@H]1C[C@H]2C(=O)OC",223.120843404,"Covalent"
"C=CC(=O)Nc1cccc(-c2cnn(C)c2)c1",227.105862036,"Covalent"
"C=CC(=O)N(C)Cc1ccnc2ccccc12",226.110613068,"Covalent"
"C=CC(=O)NC(C)(C)C#Cc1ccccc1",213.1153641,"Covalent"
"C=CC(=O)Nc1ccc(Cl)c(COC)c1",225.055656304,"Covalent"
"C=CC(=O)N(C)Cc1cnc(-n2cccn2)s1",248.073182004,"Covalent"
"C=CC(=O)Nc1ccc(C(F)(F)CF)cc1",229.0714486,"Covalent"
"C=CC(=O)NCCc1cn(C)c2cccc(C)c12",242.141913196,"Covalent"
"C=CC(=O)N1CCC(O)(Cc2cccc(F)c2)C1",249.116506972,"Covalent"
"C=CC(=O)NC(C)Cc1ccc(Cl)s1",229.032812684,"Covalent"
"C=CC(=O)Nc1cc(C)cc(S(N)(=O)=O)c1",240.056863244,"Covalent"
"C=CC(=O)N1CCC(O)(c2ccccc2F)C1",235.100856908,"Covalent"
"C=CC(=O)N1[C@H](CO)CCC[C@@H]1CO",199.120843404,"Covalent"
"C=CC(=O)NC(CO)c1ccc(F)cc1F",227.075785032,"Covalent"
"C=CC(=O)N1CCC2(CC1)CC(C(=O)O)CO2",239.115758024,"Covalent"
"C=CC(=O)N1CCC(CC(=O)O)C(F)(F)CC1",247.10199978,"Covalent"
"C=CC(=O)N1CC(C(=O)O)OC(C)(C)C1",213.10010796,"Covalent"
"C=CC(=O)N1CCCC(O)(C(F)(F)C(=O)O)C1",249.081264336,"Covalent"
"C=CC(=O)NC1(C)CN(C(=O)COC)C1",212.116092372,"Covalent"
"C=CC(=O)NC[C@@H](O)c1ccc(C)cc1",205.11027872,"Covalent"
"C=CC(=O)Nc1ccc2cc[nH]c2c1",186.07931294,"Covalent"
"C=CC(=O)NCc1ccsc1S(N)(=O)=O",246.01328418,"Covalent"
"C=CC(=O)NC1(CC(=O)N(C)C)COC1",212.116092372,"Covalent"
"C=CC(=O)NC1CCN(Cc2ccnn2C)CC1",248.16371125999999,"Covalent"
"C=CC(=O)N[C@H](CF)c1ccccc1",193.090292224,"Covalent"
"C=CC(=O)N1CCCC1c1cccc(C(=O)O)c1",245.10519334,"Covalent"
"C=CC(=O)NC1CCSC1C",171.071785036,"Covalent"
"C=CC(=O)Nc1ccccc1Cl",181.029441556,"Covalent"
"C=CC(=O)NCCn1cccn1",165.090211972,"Covalent"
"C=CC(=O)NCc1scnc1C",182.05138394,"Covalent"
"C=CC(=O)NC1CC2CCC1O2",167.094628656,"Covalent"
"C=CC(=O)Nc1ccnn1C(C)C",179.105862036,"Covalent"
"C=CC(=O)NC1CCC(=O)N(C)C1",182.105527688,"Covalent"
"C=CC(=O)N1CCC(C)C(OC)C1",183.125928784,"Covalent"
"C=CC(=O)N1CCSC(C(C)C)C1",199.103085164,"Covalent"
"C=CC(=O)NC1(C)CCC(C)CC1",181.146664228,"Covalent"
"C=CC(=O)NC1CC2CCC1CC2",179.131014164,"Covalent"
"C=CC(=O)NC(=O)Nc1ccccc1",190.07422756,"Covalent"
"C=CC(=O)N(C)CCc1ccccc1",189.1153641,"Covalent"
"C=CC(=O)N1C2CCC1C(C(=O)O)C2",195.089543276,"Covalent"
"C=CC(=O)N1CCSCC1S(C)(=O)=O",235.033685276,"Covalent"
"C=CC(=O)NCc1ccc(C(=O)O)o1",195.053157768,"Covalent"
"C=CC(=O)Nc1ccc(CC(=O)O)cc1",205.073893212,"Covalent"
"C=CC(=O)Nc1ccc(C(N)=O)cc1C",204.089877624,"Covalent"
"C=CC(=O)N1CCC(C)C2CCCCC21",207.162314292,"Covalent"
"C=CC(=O)Nc1cccc(NC(C)=O)n1",205.085126592,"Covalent"
"C=CC(=O)Nc1nc(OC)cc(OC)n1",209.080041212,"Covalent"
"C=CC(=O)NC1CCCCC12CCCC2",207.162314292,"Covalent"
"C=CC(=O)Nc1ccc(OC)cc1[N+](=O)[O-]",222.0640568,"Covalent"
"C=CC(=O)Nc1ccc(-n2nccn2)cc1",214.08546094,"Covalent"
"C=CC(=O)N1CCN(C(=O)C2CCCO2)CC1",238.131742436,"Covalent"
"C=CC(=O)Nc1cccc(Cl)c1-n1cncn1",248.046488588,"Covalent"
"C=CC(=O)NC1CCN(C(=O)c2ccoc2)CC1",248.116092372,"Covalent"
"C=CC(=O)N1CCCC1Cc1cccc(F)c1",233.121592352,"Covalent"
"C=CC(=O)N1CCCCC(SCC)C1",213.118735228,"Covalent"
"C=CC(=O)NCCN1C(=O)CNC1=O",197.080041212,"Covalent"
"C=CC(=O)NC(c1ncc(C)s1)C1CC1",222.082684068,"Covalent"
"C=CC(=O)NC1CC(OCC)C12CCCCC2",237.172878976,"Covalent"
"C=CC(=O)NCc1cc(=O)[nH]c2ccccc12",228.089877624,"Covalent"
"C=CC(=O)NCc1cc(Cl)cc2c1OCC2",237.055656304,"Covalent"
"C=CC(=O)NC1CS(=O)(=O)C1",175.030314148,"Covalent"
"C=CC(=O)N1CCCOC(c2ccccc2)C1",231.125928784,"Covalent"
"C=CC(=O)N1CCC(c2ccco2)C1",191.094628656,"Covalent"
"C=CC(=O)N1CCC(C)C(n2ccnc2)C1",219.137162164,"Covalent"
"C=CC(=O)NC1(c2ccc(F)cn2)CC1",206.085541192,"Covalent"
"C=CC(=O)NCCC1Cc2ccccc2C1",215.131014164,"Covalent"
"C=CC(=O)NCC(=O)c1cccc2c1OCCO2",247.084457896,"Covalent"
"C=CC(=O)N1CCCN2c3ccccc3CC2C1",242.141913196,"Covalent"
"C=CC(=O)N1CCCNC(=O)C1CC(C)C",224.15247788,"Covalent"
"C=CC(=O)NCC1CCC(F)(F)CC1",203.11217054,"Covalent"
"C=CC(=O)NC1CS(=O)(=O)CC1OC",219.056528896,"Covalent"
"C=CC(=O)NC(C)Cn1cncn1",180.101111004,"Covalent"
"C=CC(=O)N1CCN(C(=O)c2cnccn2)CC1",246.111675688,"Covalent"
"C#CCN(CC1CCCO1)C(=O)C=C",193.11027872,"Covalent"
"C=CC(=O)N1CCCc2sccc2C1",207.071785036,"Covalent"
"C=CC(=O)N1CCN(Cc2ncon2)CC1",222.111675688,"Covalent"
"C=CC(=O)NC1c2ccccc2CCC1N(C)C",244.15756326,"Covalent"
"C=CC(=O)N1CCSc2c1c(C)nn2C",223.077933036,"Covalent"
"C=CC(=O)NC1c2cc(F)ccc2CC1C",219.105942288,"Covalent"
"C=CC(=O)N1CC[C@@H](NC(=O)OC(C)(C)C)C1",240.1473925,"Covalent"
"C=CC(=O)NCCC1COc2ccccc2O1",233.10519334,"Covalent"
"C=CC(=O)NCc1nc2ccccc2n1C1CC1",241.1215121,"Covalent"
"C=CC(=O)N1CC2(CCCO2)C1",167.094628656,"Covalent"
"C=CC(=O)N1CCOc2ncccc2C1",204.089877624,"Covalent"
"C=CC(=O)NCc1nc2cc(F)ccc2o1",220.064805748,"Covalent"
"C=CC(=O)NC12CC1COC2(C)C",181.11027872,"Covalent"
"C=CC(=O)NC(C)c1ccns1",182.05138394,"Covalent"
"C=CC(=O)NC1CC2(C1)CC2(F)F",187.080870412,"Covalent"
"C=CC(=O)NCc1c(C)nnn1CC",194.116761068,"Covalent"
"C=CC(=O)N1CC(C2CCOCC2)C1",195.125928784,"Covalent"
"C=CC(=O)N1CCC(C)CC1C(N)=O",196.121177752,"Covalent"
"C=CC(=O)NC1CCCC1C(=O)NC",196.121177752,"Covalent"
"C=CC(=O)NC(CC)C1CCCCO1",197.141578848,"Covalent"
"C=CC(=O)NC(C)C1Cc2ccccc21",201.1153641,"Covalent"
"C=CC(=O)N1CCCC1c1ccncn1",203.105862036,"Covalent"
"C=CC(=O)N1CC(Cc2cnn(C)c2)C1",205.1215121,"Covalent"
"C=CC(=O)N1CCC(c2ncco2)CC1",206.105527688,"Covalent"
"C=CC(=O)NC1CCc2nnnn2CC1",207.112010036,"Covalent"
"C=CC(=O)NC1CCCC2CCCCC21",207.162314292,"Covalent"
"C=CC(=O)N1CCCC2(CC2C(=O)O)C1",209.10519334,"Covalent"
"C=CC(=O)NCC1(C)CCOC1C1CC1",209.141578848,"Covalent"
"C=CC(=O)NCC(C)(C)C1CCCCC1",209.177964356,"Covalent"
"C=CC(=O)NC1CCCOC1CC(C)C",211.157228912,"Covalent"
"C=CC(=O)N(C)c1ncnc2ccccc12",213.090211972,"Covalent"
"C=CC(=O)N1CCSC(CC)(CC)C1",213.118735228,"Covalent"
"C=CC(=O)N1CCS(=O)(=O)CC(C)C1",217.07726434,"Covalent"
"C=CC(=O)N1CCC(Cn2cncn2)CC1",220.132411132,"Covalent"
"C=CC(=O)N1CCOc2c(F)cccc2C1",221.085206844,"Covalent"
"C=CC(=O)N1CCCC2(CCCCC2)CC1",221.177964356,"Covalent"
"C=CC(=O)NCCc1ccnc2ccccc12",226.110613068,"Covalent"
"C=CC(=O)NCc1c(C)c2ccccc2n1C",228.126263132,"Covalent"
"C=CC(=O)N1CCc2nc(C3CC3)ncc2C1",229.1215121,"Covalent"
"C=CC(=O)N1CC(C)(C)CC1c1ccccc1",229.146664228,"Covalent"
"C=CC(=O)NCc1ccnc(C(F)(F)F)c1",230.066697568,"Covalent"
"C=CC(=O)N1CC(=O)N(Cc2ccccc2)C1",230.105527688,"Covalent"
"C=CC(=O)Nc1ccc2c(c1)OCC(=O)N2C",232.084792244,"Covalent"
"C=CC(=O)N(C)CCN1CCCS1(=O)=O",232.088163372,"Covalent"
"C=CC(=O)NC(C)c1cc2cccc(F)c2o1",233.085206844,"Covalent"
"C=CC(=O)N1CCC(C)(c2cccc(F)c2)C1",233.121592352,"Covalent"
"C=CC(=O)NCc1csc(C(F)(F)F)c1",235.027869536,"Covalent"
"C=CC(=O)Nc1cnn(C2CCOCC2)c1C",235.132076784,"Covalent"
"C=CC(=O)N[C@H]1C[C@H](c2ccccc2Cl)C1",235.076391748,"Covalent"
"C=CC(=O)N1CCN(C(=O)C2CC2)CC1(C)C",236.15247788,"Covalent"
"C=CC(=O)NC1CCC(N2CCCC2=O)CC1",236.15247788,"Covalent"
"C=CC(=O)Nc1ccc2c(c1)S(=O)(=O)CC2",237.045964212,"Covalent"
"C=CC(=O)NC1CCN(c2nccs2)CC1",237.0935831,"Covalent"
"C=CC(=O)N1c2ccc(Cl)cc2OCC1C",237.055656304,"Covalent"
"C=CC(=O)N1CCCc2c(F)ccc(Cl)c21",239.051319872,"Covalent"
"C=CC(=O)Nc1cnn(-c2cccc(C)c2)c1C",241.1215121,"Covalent"
"C=CC(=O)Nc1ccn(C(C)c2ccccc2)n1",241.1215121,"Covalent"
"C=CC(=O)N1CCNC(=O)C1c1cccc(C)c1",244.121177752,"Covalent"
"C=CC(=O)N1CCc2ccsc2C1C",207.071785036,"Covalent"
"C=CC(=O)N1C[C@@H](O)CC[C@H]1C",169.11027872,"Covalent"
"C=CC(=O)NC(C1CC1)C1CCCOC1",209.141578848,"Covalent"
"C=CC(=O)NC1CCS(=O)(=O)C(C)C1",217.07726434,"Covalent"
"C=CC(=O)NCC1(C)CCCCO1",183.125928784,"Covalent"
"C=CCC1N(C(=O)C=C)CCCC1(C)C",207.162314292,"Covalent"
"C=CC(=O)N(C)Cc1cnn(C)c1C",193.1215121,"Covalent"
"C=CC(=O)NCC1CCOC1C(=C)C",195.125928784,"Covalent"
"C=CC(=O)NC(C)(C)c1c(C)noc1C",208.121177752,"Covalent"
"C=CC(=O)NCc1sc(N(C)C)nc1Cl",245.038960684,"Covalent"
"C=CC(=O)NC(C)(C)c1cn(C)nn1",194.116761068,"Covalent"
"C=CC(=O)NC1CCN(Cc2ccc(C)cc2)C1",244.15756326,"Covalent"
"C=CC(=O)N1CC(C2CCCC(C)C2)C1",207.162314292,"Covalent"
"C=CC(=O)NC1CCCn2nccc21",191.105862036,"Covalent"
"C=CC(=O)N(C)CC1OCCc2sccc21",237.08234972,"Covalent"
"C=CC(=O)NC[C@]12C[C@H]1COC21CCC1",207.125928784,"Covalent"
"C=CC(=O)NCc1nc(-c2ccncc2)cs1",245.062282972,"Covalent"
"C=CC(=O)Nc1ccccc1Cc1cccnc1",238.110613068,"Covalent"
"C=CC(=O)Nc1cccc(F)c1SC",211.04671316,"Covalent"
"C=CC(=O)Nc1ccc(C(F)(F)F)c(F)c1",233.046376724,"Covalent"
"C=CC(=O)NCc1ccc2oc(=O)n(C)c2c1",232.084792244,"Covalent"
"C=CC(=O)Nc1ccc(Cl)c(N(C)C)c1",224.071640716,"Covalent"
"C=CCn1ncc2ccc(NC(=O)C=C)cc21",227.105862036,"Covalent"
"C=CC(=O)Nc1cccc(-c2ccon2)c1",214.07422756,"Covalent"
"C=CC(=O)N(C)Cc1cncn1C",179.105862036,"Covalent"
"C=CC(=O)NCCC1COCCO1",185.10519334,"Covalent"
"C=CC(=O)NC(CO)c1c(C)cc(C)cc1C",233.141578848,"Covalent"
"C=CC(=O)NCC1CCCC(C2CC2)O1",209.141578848,"Covalent"
"C=CC(=O)NC1CCC2(CCCC2)C1",193.146664228,"Covalent"
"C=CC(=O)NCc1ccnn1C1CC1(F)F",227.087018412,"Covalent"
"C=CC(=O)NCC1CC(C)(C)CCC1O",211.157228912,"Covalent"
"C=CC(=O)NC(c1ccc(Cl)nc1)C(F)F",246.037147028,"Covalent"
"C=CC(=O)NCCn1ncc(Cl)c1C",213.066889684,"Covalent"
"C=CC(=O)Nc1cccc(CC(=O)NC)c1",218.105527688,"Covalent"
"C=CC(=O)N1CCCCCC(S(C)(=O)=O)C1",245.108564468,"Covalent"
"C=CC(=O)Nc1cccc2c1C(=O)N(C)C2",216.089877624,"Covalent"
"C=CC(=O)N1CCOC(C)(CCOC)C1",213.136493468,"Covalent"
"C=CC(=O)Nc1ccc(C(=O)C(F)F)cc1",225.060134968,"Covalent"
