smiles,cov_crbn_label
O=C1CCC(NC(=O)c2cc(-c3ccccc3)nc3cc(F)ccc23)C(=O)N1,0
O=C1CCC(NC(=O)c2csc(-c3ccccc3)n2)C(=O)N1,0
COc1cccc(-c2nc(C(=O)NC3CCC(=O)NC3=O)cs2)c1OC,0
O=C1CCC(NC(=O)c2csc(-c3ccc(Cl)cc3)n2)C(=O)N1,0
O=C1CCC(N2Cc3cc(-c4cnc5c(c4)NCCO5)ccc3C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2cc3c(cc2Br)NC(=O)CO3)C(=O)N1,0
CC(C)(C)C1CCc2c(n[nH]c2C(=O)NC2CCC(=O)NC2=O)C1,0
CC(C)(C)n1nc2c(c1C(=O)NC1CCC(=O)NC1=O)CCCC2,0
N#CN1CCC(c2ccc3c(c2)C(C(=O)Nc2ccc(C4CCC(=O)NC4=O)cc2)CC3)C1,1
N#CN1CCC(c2ccccc2-c2csc(C(=O)NC3CCC(=O)NC3=O)c2)C1,1
NCC1(c2nocc2C(=O)NC2CCC(=O)NC2=O)CC1,0
O=C1CCC(NS(=O)(=O)c2cscc2C(F)F)C(=O)N1,0
O=C1CCC(NS(=O)(=O)c2ccsc2)C(=O)N1,0
Cc1ccc2nc(C)cc(C(=O)NC3CCC(=O)NC3=O)c2c1,0
CC(C)c1cc(C(=O)NC2CCC(=O)NC2=O)c2ccccc2n1,0
O=C1CCC(NC(=O)c2ccnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2c(O)cnc3c(Br)cccc23)C(=O)N1,0
Cc1cc(C(=O)NC2CCC(=O)NC2=O)c2cccc(O)c2n1,0
Cc1cc(C(=O)NC2CCC(=O)NC2=O)c2cc(Br)ccc2n1,0
Cc1cc(F)c2nc(O)cc(C(=O)NC3CCC(=O)NC3=O)c2c1,0
Cc1cc(C(=O)NC2CCC(=O)NC2=O)c2ccccc2n1,0
O=C1CCC(NC(=O)c2ccnc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,1
Cc1ccc2c(C(=O)NC3CCC(=O)NC3=O)ccnc2c1Cl,0
CCc1nc2ccccc2c(C(=O)NC2CCC(=O)NC2=O)c1C,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)nc3ccccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2ccnc3c(S(=O)(=O)F)cccc23)C(=O)N1,1
Cc1cc(C(=O)NC2CCC(=O)NC2=O)c2cc(F)ccc2n1,0
O=C1CCC(NC(=O)c2cc(O)nc3ccccc23)C(=O)N1,0
CCCc1nc2ccccc2c(C(=O)NC2CCC(=O)NC2=O)c1CC,0
Cc1nc2n(c1C(=O)Nc1ccc(NC3CCC(=O)NC3=O)cc1)CC(C)CC2,0
NCC1CCn2c(C(=O)Nc3ccc(NC4CCC(=O)NC4=O)cc3)cnc2C1,0
Nc1n[nH]c2c(CN3CCC(F)CC3)cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc12,0
NCC1OCCc2sc(C(=O)NC3CCC(=O)NC3=O)cc21,0
N#CN1CCC(c2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)[nH]n2)C1,1
Cn1nc(C(=O)Nc2ccc(C3CCC(=O)NC3=O)cc2)c2c1CCCC2O,0
O=C1CCC(NC(=O)c2[nH]c3ccccc3c2C2CC2)C(=O)N1,0
N#CN1CCC(c2ccc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc2)C1,1
Cc1ccc(-n2nc(C)c3cc(C(=O)NC4CCC(=O)NC4=O)sc32)nn1,0
CCC1(c2ccc(NC3CCOC4(CCC4)C3)cc2)CCC(=O)NC1=O,0
Cc1c(-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)ccc2c1CCC2,0
O=C1CCC(N2Cc3ccc(-c4cc5c(c(OS(=O)(=O)F)c4)CCC5)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3ccc(-c4cc5c(cc4OS(=O)(=O)F)CCC5)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3ccc(-c4cc5c(c(S(=O)(=O)F)c4)CCC5)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3ccc(-c4ccc5c(c4)C(O)CC5)cc3C2=O)C(=O)N1,0
Cc1nn(CC(=O)Nc2ccc(NC3CCC(=O)NC3=O)cc2)c2ncccc12,0
NC(Cc1cc2ccccc2o1)C(=O)Nc1cccc(C2CCC(=O)NC2=O)c1,0
O=C1CCC(N2Cc3ccc(NC(=O)c4cc(S(=O)(=O)F)cs4)cc3C2=O)C(=O)N1,1
N#Cc1ccsc1C(=O)Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0
O=C1CCC(N2Cc3ccc(NC(=O)c4sccc4S(=O)(=O)F)cc3C2=O)C(=O)N1,1
N#CN1CCC(c2ccccc2NC(=O)c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)CC1,1
O=C1CCC(NC(=O)c2cccc3ccn(Cc4ccccc4)c23)C(=O)N1,0
N#Cc1cnc(NC2CCC(=O)NC2=O)c2sccc12,0
O=C1CCC(Nc2nccc3cc(S(=O)(=O)F)sc23)C(=O)N1,1
Cc1cc(C(=O)NC2CCC(=O)NC2=O)nc(N2CCCCC2)n1,0
N#CN1CCC(c2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc3c2OCC3)C1,1
Nc1ncccc1C(=O)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0
O=C1CCC(N2Cc3ccc(CNC(=O)c4cnccc4O)cc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3c(NC(=O)CC4CC=CCC4)cccc3C2=O)C(=O)N1,0
CN(C(=O)Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O)c1ccccc1,0
N#CN1CCC(c2ccn(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,1
O=C1CCC(NC(=O)c2ncsc2-c2ccccc2Br)C(=O)N1,0
N#CN1CCC(c2n[nH]c(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)n2)C1,1
N#CN1CCC(c2cccc(-c3scnc3C(=O)NC3CCC(=O)NC3=O)c2)C1,1
N#Cc1ccccc1OCc1ccc(C(=O)NC2CCC(=O)NC2=O)o1,0
O=C(O)CCC(=O)NCc1ccc(COC(=O)NC2CC(=O)NC2=O)cc1,0
[NH3+]Cc1ccc(COC(=O)NC2CC(=O)NC2=O)cc1,0
O=C1CC(NC(=O)OCc2ccccc2)C(=O)N1,0
Cn1c(N)c(N2C(=O)C=CC2=O)c(=O)[nH]c1=O,1
N#CN1CCC(c2ccc3c(CNC4CCC(=O)NC4=O)cccc3c2)C1,1
Cc1nc(Cn2nnc(C(=O)NC3CCC(=O)NC3=O)c2C)no1,0
N#CN1CCC(c2ccnc(Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)n2)CC1,1
Cn1c(C(=O)NC2CCC(=O)NC2=O)cc2c1CCNC2,0
Cc1nc2cccnc2nc1Nc1ccc(C2CCC(=O)NC2=O)cc1,0
N#CN1CCC(c2cccc(-c3csc(C(=O)NC4CCC(=O)NC4=O)n3)c2)CC1,1
N#CN1CCCC(c2cccc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)n2)C1,1
O=C1CCC(n2cc(-c3cn[nH]c3S(=O)(=O)F)nn2)C(=O)N1,1
Cc1nn(C)c(C)c1-c1cn(C2CCC(=O)NC2=O)nn1,0
O=C1CCC(n2cc(-c3cn[nH]c3OS(=O)(=O)F)nn2)C(=O)N1,1
O=C1CCC(n2cc(-c3c[nH]nc3S(=O)(=O)F)nn2)C(=O)N1,1
Cn1cc(-c2cn(C3CCC(=O)NC3=O)nn2)cn1,0
O=C1CCC(N2Cc3cc(-c4nccc5cc[nH]c45)ccc3C2=O)C(=O)N1,0
N#CN1CCC(c2cccc(-n3nnc(C(=O)NC4CCC(=O)NC4=O)n3)c2)C1,1
Cc1nc(-c2cc(C(=O)NC3CCC(=O)NC3=O)co2)cs1,0
CC(=O)N1CCC(c2ccc(NC3CCC(=O)NC3=O)cc2)CC1,0
O=C1CCC(Nc2ccc(C3CCNCC3)cc2)C(=O)N1,0
O=C1CCC(Nc2ccc(C3CCNCC3)c(OS(=O)(=O)F)c2)C(=O)N1,1
N#CN1CCC(c2cc(-c3ocnc3C(=O)NC3CCC(=O)NC3=O)cc3c2OCCO3)C1,1
N#CN1CCC(c2n[nH]cc2-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
N#CN1CCCC(c2ncccc2-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,1
O=C1CCC(c2ccc(Nc3cc(-c4ccccc4)nc4ccnn34)cc2)C(=O)N1,0
CC(C)c1noc2nc(-c3ccco3)cc(C(=O)NC3CCC(=O)NC3=O)c12,0
N#CN1CCC(c2ccc(=O)n(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,1
N#CN1CCC(c2cccc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)n2)C1,1
O=C1CCC(NC(=O)OCC2CCC[NH2+]2)C(=O)N1,0
O=C1CCC(N2Cc3ccc(NC(=O)C4CC5(CC5)C4)cc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3c(NC(=O)CC4CC=CC4)cccc3C2=O)C(=O)N1,0
CCc1[nH]c2ccccc2c1C(=O)NC1CCC(=O)NC1=O,0
Cn1c(Cl)c(C(=O)NC2CCC(=O)NC2=O)c2cc(Cl)c(Cl)cc21,0
Cn1cc(C(=O)NC2CCC(=O)NC2=O)c2cc(Br)ccc21,0
COc1cc2c(C(=O)NC3CCC(=O)NC3=O)c[nH]c2cc1Cl,0
Cc1ccc2c(C(=O)NC3CCC(=O)NC3=O)c[nH]c2c1,0
O=C1CCC(NC(=O)c2c[nH]c3c(S(=O)(=O)F)cccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2c[nH]c3ccc(OS(=O)(=O)F)cc23)C(=O)N1,1
O=C1CCC(NC(=O)c2c[nH]c3cc(S(=O)(=O)F)ccc23)C(=O)N1,1
Cc1[nH]c2ccc(Br)cc2c1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2c[nH]c3ccccc23)C(=O)N1,0
COc1cccc2c(C(=O)NC3CCC(=O)NC3=O)c(C)[nH]c12,0
N#Cc1cccc2c(C(=O)NC3CCC(=O)NC3=O)c[nH]c12,0
O=C1CCC(NC(=O)c2c[nH]c3ccc(F)cc23)C(=O)N1,0
N#Cc1ccc2c(C(=O)NC3CCC(=O)NC3=O)c[nH]c2c1,0
CCCn1c(C)c(C(=O)NC2CCC(=O)NC2=O)c2cc(OC)ccc21,0
N#CN1CCCC(c2ccc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)s2)C1,1
N#CN1CCC(c2nccc(Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)n2)CC1,1
O=C1CCC(n2cc(CC(O)Cc3ccccc3)nn2)C(=O)N1,0
CN1C(=O)CCC(CSc2ccccc2)C1=O,0
CC(=O)Nc1ccc(SCC2CCC(=O)NC2=O)cc1,0
Nc1cccc(SCC2CCC(=O)NC2=O)c1,0
O=C1CCC(CSc2ccc([N+](=O)[O-])cc2)C(=O)N1,0
O=C1CCC(CSc2ccc(Cl)cc2)C(=O)N1,0
O=C1CCC(CSc2ccccc2C(=O)O)C(=O)N1,0
O=C1CCC(CSc2ccc(Br)cc2)C(=O)N1,0
Nc1ccccc1SCC1CCC(=O)NC1=O,0
O=C1CCC(CSc2ccc(F)cc2)C(=O)N1,0
CN1C(=O)CCC(CSc2ccc(Cl)cc2)C1=O,0
O=C1CCC(CSc2ccccc2)C(=O)N1,0
O=C1CCC(CSc2ccccc2[N+](=O)[O-])C(=O)N1,0
Cc1cc(C)c(SCC2CCC(=O)NC2=O)c(C)c1,0
O=C1CCC(CSc2cccc([N+](=O)[O-])c2)C(=O)N1,0
Nc1ccc(SCC2CCC(=O)NC2=O)cc1,0
CC(=O)Nc1cccc(SCC2CCC(=O)NC2=O)c1,0
Cc1ccc(SCC2CCC(=O)NC2=O)cc1,0
COC(=O)c1ccccc1SCC1CCC(=O)NC1=O,0
CC(=O)Nc1ccccc1SCC1CCC(=O)NC1=O,0
CC(C1CC1)N(C(=O)c1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)C1CC1,0
O=C1CCC(NC(=O)c2ccc(Cn3ccc(C(F)(F)F)n3)cc2F)C(=O)N1,0
O=C1CCC(c2ccc(NC(=O)c3c(C(F)F)[nH]c4cnccc34)cc2)C(=O)N1,0
N#CN1CCC(c2cccc3c2C(C(=O)Nc2ccc(C4CCC(=O)NC4=O)cc2)CC3)CC1,1
N#CN1CCCC(c2c[nH]nc2-c2cccc(C(=O)NC3CCC(=O)NC3=O)c2)C1,1
COCCc1nc(-c2ccc(C(=O)NC3CCC(=O)NC3=O)cc2)no1,0
O=C1CCC(c2ccc(NC(=O)Nc3cnc4c(c3)C(=O)NCC4)cc2)C(=O)N1,0
O=C1CCC(Sc2nc3c(S(=O)(=O)F)cccc3[nH]2)C(=O)N1,1
O=C1CCC(Sc2nc3ccc(Cl)cc3[nH]2)C(=O)N1,0
O=C1CCC(Sc2nc3cc(S(=O)(=O)F)ccc3[nH]2)C(=O)N1,1
O=C1CCC(Sc2nc3cccc(S(=O)(=O)F)c3[nH]2)C(=O)N1,1
CC(O)(C#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)C1CCNCC1,0
O=C1CCN(c2ccc(-c3cc(Cn4cccn4)ccc3F)cc2)C(=O)N1,0
COc1ccc2c(c1)C=C(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)CO2,0
O=C1CCC(N2Cc3cc(NC(=O)C4=Cc5ccc(Br)cc5OC4)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(NC(=O)C4=Cc5ccccc5OC4)ccc3C2=O)C(=O)N1,0
COc1cccc2c1C=C(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)CO2,0
Cc1ccc2c(c1)OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,0
O=C1CCC(N2Cc3cc(NC(=O)C4=Cc5ccc(C(F)(F)F)cc5OC4)ccc3C2=O)C(=O)N1,0
COc1cccc2c1OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,0
COc1ccc2c(c1)OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,0
Cc1cccc(-c2nnc3ccc(C(=O)NC4CCC(=O)NC4=O)cn23)c1,0
N#CN1CCCC(c2cccc(-n3cc(C(=O)NC4CCC(=O)NC4=O)ccc3=O)c2)C1,1
N#CN1CCCC(c2cc3c(cc2-c2ccc4c(c2)CN(C2CCC(=O)NC2=O)C4=O)CCO3)C1,1
CC1CCCN(C(=O)C(=O)Nc2cccc(NC3CCC(=O)NC3=O)c2)C1,0
N#CN1CCCC(c2ccc(-n3nc(C(=O)NC4CCC(=O)NC4=O)ccc3=O)cc2)C1,1
O=C1CCC(NC(=O)c2[nH]ncc2CNC(=O)c2cnc3ccccn23)C(=O)N1,0
O=C1CCC(c2ccc(NC(=O)C3CC4(CCO3)CC(F)(F)C4)cc2)C(=O)N1,0
O=C1CCC(NC(=O)c2coc3ncc(OS(=O)(=O)F)cc23)C(=O)N1,1
O=C1CCC(NC(=O)c2coc3nc(S(=O)(=O)F)ccc23)C(=O)N1,1
Cc1oc2nc(Cl)ccc2c1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2csc(-c3cnn(-c4ccccc4)c3)n2)C(=O)N1,0
N#CN1CCC(c2sccc2-c2cnc(C(=O)NC3CCC(=O)NC3=O)cn2)CC1,1
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)c3c2CCCO3)C(=O)N1,1
O=C1CCC(NC(=O)c2cccc3c2CCCO3)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cc3c2CCCO3)C(=O)N1,1
N#CN1CCC(c2cc(-c3cncc(C(=O)NC4CCC(=O)NC4=O)c3)cc3c2OCC3)C1,1
N#CN1CCC(c2ncccc2-c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)CC1,1
O=C1CCC(n2cc(-c3ncccc3S(=O)(=O)F)nn2)C(=O)N1,1
O=C1CCC(n2cc(-c3ncccc3F)nn2)C(=O)N1,0
O=C1CCC(n2cc(-c3cccc(C(F)(F)F)n3)nn2)C(=O)N1,0
O=C1CCC(n2cc(-c3cccc(OS(=O)(=O)F)n3)nn2)C(=O)N1,1
COC(=O)c1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)nc1,0
O=C1CCC(n2cc(-c3cc(S(=O)(=O)F)ccn3)nn2)C(=O)N1,1
O=C1CCC(n2cc(-c3cccc(S(=O)(=O)F)n3)nn2)C(=O)N1,1
COc1cccnc1-c1cn(C2CCC(=O)NC2=O)nn1,0
COc1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)nc1,0
N#CN1CCCC(c2cnc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)c(C3CC3)c2)C1,1
Cc1ccccc1-c1nnc(-c2ccc(C(=O)NC3CCC(=O)NC3=O)cc2)o1,0
NC1CCN(C(=O)c2cnc(-c3ccc4c(c3)C(=O)NC4)cn2)CC1,0
O=C1CCC(NC(=O)c2cc(Cn3cc(Cl)cn3)cs2)C(=O)N1,0
O=C1CCC(NC(=O)c2cnn3c(-c4ccccc4)cc(C(F)F)nc23)C(=O)N1,0
O=C1CCC(N2C(=O)c3ccc(NS(=O)(=O)c4ccccc4OC(F)(F)F)cc3C2=O)C(=O)N1,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1,0
N#CN1CCC(c2cccc(-c3nocc3C(=O)NC3CCC(=O)NC3=O)c2)C1,1
O=C1CCC(N2Cc3ccc(-c4ccc5ncsc5c4)cc3C2=O)C(=O)N1,0
N#CN1CCCC(c2cccc(C(=O)Nc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)n2)C1,1
N#CN1CCC(c2ncc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)s2)C1,1
N#CN1CCCC(c2cc(=O)c3ccc(C(=O)NC4CCC(=O)NC4=O)cc3o2)C1,1
N#CN1CCCC(c2ccc(-c3nc(C(=O)NC4CCC(=O)NC4=O)c[nH]3)cc2)C1,1
N#CN1CCCC(c2ccccc2-n2nnc(C(=O)NC3CCC(=O)NC3=O)n2)C1,1
Cn1nnc2c1NCCC2C(=O)Nc1cccc(C2CCC(=O)NC2=O)c1,0
O=C1CCC(NC(=O)c2cc3cc4c(cc3[nH]2)OC(F)(F)O4)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(-c3cccc(-c4nn[nH]n4)c3)no2)C(=O)N1,0
COCCn1c(C)c(C)c2cc(C(=O)NC3CCC(=O)NC3=O)ccc21,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c3[nH]ccc3c2)C(=O)N1,1
O=C1CCC(NC(=O)c2ccc3[nH]c(S(=O)(=O)F)cc3c2)C(=O)N1,1
[2H]C([2H])([2H])n1ccc2cc(C(=O)NC3CCC(=O)NC3=O)ccc21,0
O=C1CCC(NC(=O)c2ccc3[nH]cc(S(=O)(=O)F)c3c2)C(=O)N1,1
N#CN1CCC(c2c[nH]nc2-c2cccc(C(=O)NC3CCC(=O)NC3=O)c2)CC1,1
N#CN1CCC(c2cnnn2-c2cncc(C(=O)NC3CCC(=O)NC3=O)c2)CC1,1
Cc1ccc(NC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1Cl,0
N#CN1CCC(c2csc(NC(=O)c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)n2)C1,1
N#CN1CCC(c2ccc(-c3ocnc3C(=O)NC3CCC(=O)NC3=O)cc2)C1,1
O=C1CC(c2cccc(NC(=O)CCc3ccccn3)c2)CC(=O)N1,0
N#CN1CCCC(c2ccc(Cc3cn(C4CCC(=O)NC4=O)nn3)cc2)C1,1
N#CN1CCC(c2cnn(-c3ccccc3C(=O)NC3CCC(=O)NC3=O)c2)C1,1
Cn1cc(C2(C(=O)Nc3ccc(C4CCC(=O)NC4=O)cc3)CCCO2)cn1,0
COc1ccccc1Cn1cnc2cc(C(=O)NC3CCC(=O)NC3=O)ccc21,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c(=O)n3c2CCCC3)C(=O)N1,1
O=C1CCC(NC(=O)c2ccc(=O)n3c2CCCC3)C(=O)N1,0
CCc1c(C(=O)NC2CCC(=O)NC2=O)cnc2c1c(=O)n(C)c(=O)n2C,0
O=C1CCC(NC(=O)c2snc3ccc(Br)cc23)C(=O)N1,0
O=C1CCC(NC(=O)c2snc3cc(S(=O)(=O)F)ccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2snc3ccc(S(=O)(=O)F)cc23)C(=O)N1,1
O=C1CCC(NC(=O)c2snc3ccc(OS(=O)(=O)F)cc23)C(=O)N1,1
O=C1CCC(NC(=O)c2snc3c(S(=O)(=O)F)cccc23)C(=O)N1,1
O=C1CCC(N2Cc3cc(NC(=O)c4cnc5ccccn45)ccc3C2=O)C(=O)N1,0
N#CN1CCC(c2ccc(-c3n[nH]cc3C(=O)NC3CCC(=O)NC3=O)cc2)C1,1
O=C1CCC(NC(=O)c2[nH]ncc2-c2ccncc2)C(=O)N1,0
N#CN1CCC(c2c(C3CCCC3)nnn2-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,1
O=C1CCC(N2CCc3c(cccc3S(=O)(=O)F)C2)C(=O)N1,1
O=C1CCC(N2CCc3c(Cl)cccc3C2)C(=O)N1,0
O=C1CCN(c2ccc(OCc3ccc(CN4CCOCC4)cc3)cc2)C(=O)N1,0
O=C1CCC(N2Cc3c(NC4=NC(NCCCC5CCC(=O)N5)NC=C4)cccc3C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(OCC(F)(F)F)c3ccccc3n2)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c3ccccc3n2)C(=O)N1,1
