smiles,cov_crbn_label
O=C1CCC(NC(=O)c2cnc3ccc(S(=O)(=O)F)cc3c2)C(=O)N1,1
Cc1nc2c(F)cccc2cc1C(=O)NC1CCC(=O)NC1=O,0
COc1c(C(=O)NC2CCC(=O)NC2=O)cnc2ccc(Br)cc12,0
CCc1nc2cc(F)ccc2cc1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2cnc3c(OC(F)(F)F)cccc3c2O)C(=O)N1,0
Cc1c(C(=O)NC2CCC(=O)NC2=O)cnc2c(Cl)cccc12,0
CCn1cc(Oc2cnc(C(=O)NC3CCC(=O)NC3=O)cn2)cn1,0
O=C1CCC(NC(=O)c2cc(CNC(=O)c3occ4c3CCC4)on2)C(=O)N1,0
COc1ccc(COc2ncc(C(=O)NC3CCC(=O)NC3=O)cn2)cc1,0
COc1ccc(-n2ncc(C(=O)NC3CCC(=O)NC3=O)c2C(F)(F)F)nn1,0
CC(C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C1CCCC1,0
Cc1oc(C2CCOCC2)nc1C(=O)NC1CCC(=O)NC1=O,0
N#CN1CCC(c2c(C3CCCC3)nnn2-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)CC1,1
O=C1CCC(N2Cc3c(cccc3-c3cncc(OS(=O)(=O)F)n3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(ccc(S(=O)(=O)F)c3-c3cnccn3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(cc(S(=O)(=O)F)cc3-c3cnccn3)C2=O)C(=O)N1,1
Cc1cnc(-c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)cn1,0
O=C1CCC(N2Cc3c(cccc3-c3cnc(OS(=O)(=O)F)cn3)C2=O)C(=O)N1,1
N#CC1(NC(=O)Cn2ccc(=O)[nH]c2=O)CC1,1
O=C1CCC(NC(=O)c2cc(NCc3ccccc3)ccn2)C(=O)N1,0
O=C1CCC(N2Cc3c(cccc3-n3cc(C4CCCCN4)nn3)C2=O)C(=O)N1,0
CC1CCCN(C(=O)C(=O)Nc2cccc(NC3CCC(=O)NC3=O)c2)C1,0
O=C1CCC(N2Cc3c(CNC(=O)c4ccc(F)cc4)cccc3C2=O)C(=O)N1,0
N#CN1CCCC(c2ncn(-c3ccc(C(=O)NC4CCC(=O)NC4=O)cc3)n2)C1,1
N#CN1CCC(c2cnsc2-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
N#CN1CCCC(c2cnc3n2CC(NC(=O)c2ccc(N4CCC(=O)NC4=O)cc2)CNC3)C1,1
Cc1cnc(C(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)o1,0
O=C1CCC(NC(=O)c2cc3c(s2)COCC3)C(=O)N1,0
O=C1CCN(c2cccc(-n3cc(S(=O)(=O)F)nn3)c2)C(=O)N1,1
COCc1cn(-c2cccc(N3CCC(=O)NC3=O)c2C)nn1,0
N#CN1CCC(c2cc(C3CC3)ccc2-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
Cc1ccc(NC(=O)NCc2cccc3nnn(C4CCC(=O)NC4=O)c(=O)c23)cc1Cl,0
CN(c1ccn2ncc(C#N)c2n1)C1CCC(=O)NC1=O,0
N#CN1CCC(c2ccc3c(c2)CCC3C(=O)Nc2ccc(C3CCC(=O)NC3=O)cc2)C1,1
O=C1CCC(NC(=O)c2ccc3nc4n(c3c2)CCC4)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c3nc4n(c3c2)CCC4)C(=O)N1,1
N#CN1CCC(c2c[nH]c(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)c2)C1,1
Cc1cc(C)nc(-n2[nH]c(C(=O)NC3CCC(=O)NC3=O)c(CCO)c2=O)n1,0
N#CN1CCC(c2cnnn2-c2cncc(C(=O)NC3CCC(=O)NC3=O)c2)C1,1
N#CN1CCC(c2ccc(-c3cc(C(=O)NC4CCC(=O)NC4=O)[nH]n3)cc2)C1,1
O=C1CCC(N2Cc3cc(NC(=O)C4CCCCC4)ccc3C2=O)C(=O)N1,0
CN(c1cc(-n2ccnc2)ncn1)C1CCC(=O)NC1=O,0
Cc1ccn(CC(C)(O)C(=O)Nc2ccc(C3CCC(=O)NC3=O)cc2)c(=O)c1,0
Cc1cc2c(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ncnc2[nH]1,0
Cc1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c2cc[nH]c2n1,0
N#Cc1ccccc1Oc1ccccc1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2cc(Cl)ccc2Oc2cccc(Cl)c2)C(=O)N1,0
CC(Nc1cccc(C2CC(=O)NC(=O)C2)c1)C1CC(F)(F)C1,0
N#CN1CCC(c2ccn(-c3ccc(C(=O)NC4CCC(=O)NC4=O)cc3)c2)C1,1
CN(c1ncnn2c(C#N)ccc12)C1CCC(=O)NC1=O,0
O=C1CCC(Nc2ncnn3cc(S(=O)(=O)F)cc23)C(=O)N1,1
CC1(NC(=O)CNc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)CC1,0
O=C1CCC(N2Cc3c(NCC(=O)NC4CC4F)cccc3C2=O)C(=O)N1,0
O=C1CCC(Nc2ccc(NC(=O)c3cnn4cc[nH]c(=O)c34)cc2)C(=O)N1,0
N#CN1CCCC(c2cc(-c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cc3c2CCC3)C1,1
N#CN1CCCC(c2cc3c(cc2C(=O)Nc2ccc(C4CCC(=O)NC4=O)cc2)CCC3)C1,1
N#CN1CCCC(c2ccccc2-n2ccc(=O)c(C(=O)NC3CCC(=O)NC3=O)n2)C1,1
CN(C)c1cc(C(=O)Nc2ccc(C3CCC(=O)NC3=O)cc2)nnc1C1CC1,0
N#CN1CCCC(c2nccc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)n2)C1,1
O=C1CCC(NC(=O)c2ncoc2-c2ccc3c(c2)OCCO3)C(=O)N1,0
N#CN1CCC(c2cccnc2C(=O)Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,1
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)s2)C(=O)N1,1
O=C1CCC(NC(=O)c2ccc(C(F)(F)C(F)(F)F)s2)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cs2)C(=O)N1,1
CS(C)(=O)=Nc1ccc(C(=O)NC2CCC(=O)NC2=O)s1,0
Cc1ccsc1C(=O)NC1CCC(=O)NC1=O,0
COc1c(C(=O)NC2CCC(=O)NC2=O)sc(S(N)(=O)=O)c1OC,0
CNS(=O)(=O)c1csc(C(=O)NC2CCC(=O)NC2=O)c1,0
CC(C)c1ccsc1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2cccs2)C(=O)N1,0
N#CN1CCC(c2ccsc2-c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)CC1,1
N#CN1CCC(c2c[nH]nc2-c2cccc(C(=O)NC3CCC(=O)NC3=O)c2)CC1,1
O=C1CCC(N2Cc3c(cccc3-c3ccc4nc[nH]c4c3)C2=O)C(=O)N1,0
COc1ccn2ccnc2c1C(=O)Nc1ccc(C2CCC(=O)NC2=O)cc1,0
N#CN1CCCC(c2ccc3c(c2)CC(C(=O)Nc2cccc(C4CCC(=O)NC4=O)c2)=N3)C1,1
O=C1CCC(NC(=O)c2ncccc2-c2ccccn2)C(=O)N1,0
O=C1CCC(n2cc(CN3C(=O)c4ccccc4C3=O)nn2)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc(-c3nn[nH]n3)o2)C(=O)N1,0
COc1cc2ccccc2cc1CNc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0
COc1cc(CNc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c(OC)c2ccccc12,0
O=C1CCC(N2Cc3cc(NCc4ccc5ccccc5c4)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(NCc4ccc5cc(O)ccc5c4)ccc3C2=O)C(=O)N1,0
COc1ccc2cc(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1,0
COc1cccc2ccc(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc12,0
COc1cccc2cc(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc12,0
COc1cc2c(OC)cccc2cc1CNc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0
COc1c(CNc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)ccc2ccccc12,0
COc1cc2ccc(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc2cc1OC,0
COc1ccc2ccc(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc2c1,0
O=C1CCC(N2Cc3cc(NCc4ccc5cc(Br)ccc5c4)ccc3C2=O)C(=O)N1,0
CN(C)c1ccc2cc(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1,0
O=C1CCC(N2Cc3cc(NCc4ccc5cc(F)ccc5c4)ccc3C2=O)C(=O)N1,0
COc1ccc2cc(OC)c(CNc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc2c1,0
COc1cc(CNc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc2ccccc12,0
N#CN1CCC(c2ccc3c(C4CC4)c(C(=O)NC4CCC(=O)NC4=O)[nH]c3c2)C1,1
O=C1CCC(c2ccc(NC(=O)Cc3nsc4ccccc34)cc2)C(=O)N1,0
CN(C(=O)c1ccc(N2CCC(=O)NC2=O)cc1)C12CCCC(CNC1)C2,0
O=C1CCC(N2C(=O)c3cccc(N4CCOCC4)c3C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc(F)c(S(=O)(=O)Cc3ncon3)c2)C(=O)N1,0
O=C1CCC(n2cc(-c3c(F)cccc3F)nn2)C(=O)N1,0
O=C1CCC(n2cc(-c3ccc(Br)cc3Cl)nn2)C(=O)N1,0
O=C1CCC(n2cc(-c3cccc(Cl)c3)nn2)C(=O)N1,0
Cc1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)cc1,0
Cc1cc(C)cc(-c2cn(C3CCC(=O)NC3=O)nn2)c1,0
O=C1CCC(n2cc(-c3ccccc3S(=O)(=O)F)nn2)C(=O)N1,1
O=C1CCC(n2cc(-c3cccc(S(=O)(=O)F)c3)nn2)C(=O)N1,1
CC(C)(C)Oc1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)cc1,0
CSc1cccc(-c2cn(C3CCC(=O)NC3=O)nn2)c1,0
COC(=O)c1ccccc1-c1cn(C2CCC(=O)NC2=O)nn1,0
Cc1cc(F)cc(-c2cn(C3CCC(=O)NC3=O)nn2)c1,0
COC(=O)c1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)cc1,0
COc1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)cc1OC,0
O=C1CCC(n2cc(-c3ccc(CO)cc3)nn2)C(=O)N1,0
O=C1CCC(n2cc(-c3c(Cl)cccc3Cl)nn2)C(=O)N1,0
COc1ccccc1-c1cn(C2CCC(=O)NC2=O)nn1,0
CCCc1ccc(-c2cn(C3CCC(=O)NC3=O)nn2)cc1,0
