smiles,cov_crbn_label
COc1cccc2c(O)cc(C(=O)NC3CCC(=O)NC3=O)nc12,0
O=C1CCC(NC(=O)c2ccc3ccc(OS(=O)(=O)F)cc3n2)C(=O)N1,1
N#CN1CCC(c2ncc(-c3cn(C4CCC(=O)NC4=O)nn3)c3ccccc23)C1,1
N#Cc1cccc(NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)n1,0
O=C1CCC(N2Cc3cc(-c4ncc5ccccc5n4)ccc3C2=O)C(=O)N1,0
COc1ccc2c(C(=O)NC3CCC(=O)NC3=O)cnn2c1,0
O=C1CCC(NC(=O)c2cnn3cc(S(=O)(=O)F)ccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2cnn3c(C(F)(F)F)cccc23)C(=O)N1,0
O=C1CCC(NC(=O)c2cnn3ccccc23)C(=O)N1,0
O=C1CCC(NC(=O)c2cnn3c(S(=O)(=O)F)cccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2cnn3ccc(OS(=O)(=O)F)cc23)C(=O)N1,1
O=C1CCC(NC(=O)c2cc(-c3cccc4[nH]ccc34)no2)C(=O)N1,0
N#CN1CCC(c2cccc(C(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)c2)C1,1
N#CN1CCC(c2cccc(-n3nnc(C(=O)NC4CCC(=O)NC4=O)n3)c2)CC1,1
Cc1c(C(=O)NC2CCC(=O)NC2=O)nnn1-c1ccc2ncccc2c1,0
N#CN1CCC(c2nc(-c3cccc(C(=O)NC4CCC(=O)NC4=O)c3)no2)C1,1
O=C1CCC(N2C(=O)C=C(N3CCCN(Cc4ccccc4)CC3)C2=O)C(=O)N1,1
CS1(=O)=NCc2c(-c3ccc(N4CCC(=O)NC4=O)cc3)cccc21,0
CCN1CCCC(C(=O)NCc2[nH]ncc2C(=O)NC2CCC(=O)NC2=O)C1,0
CC1(C)CC1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0
CC(C)C1(CNC(=O)Nc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)CC1,0
O=C1CCC(n2cc(C3(O)CC4CCC3C4)nn2)C(=O)N1,0
O=C1CCC(NC(=O)c2csc(C3Cc4c(cccc4S(=O)(=O)F)O3)n2)C(=O)N1,1
O=C1CCC(NC(=O)c2csc(C3Cc4ccccc4O3)n2)C(=O)N1,0
O=C1CCC(NC(=O)c2csc(C3Cc4cccc(S(=O)(=O)F)c4O3)n2)C(=O)N1,1
Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NC4CCC(=O)NC4=O)c3)cc21,0
NC(=O)c1cc(NC2CCC(=O)NC2=O)nc(C2CC2)n1,0
CN(c1cc(C#N)nc(C2CC2)n1)C1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2ocnc2C2CCC2)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc3[nH]c(=O)n(C4CC4)c3c2)C(=O)N1,0
N#CN1CCCC(c2nccc(Nc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)n2)C1,1
O=C1CCC(NC(=O)c2nc(S(=O)(=O)F)n3ccncc23)C(=O)N1,1
O=C1CCC(NC(=O)c2nc(C(F)(F)F)n3ccncc23)C(=O)N1,0
O=C1CCC(NC(=O)c2ncn3cc(S(=O)(=O)F)ncc23)C(=O)N1,1
O=C1CCC(NC(=O)c2ncn3c(S(=O)(=O)F)cncc23)C(=O)N1,1
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cc3[nH]ccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2cccc3[nH]c(C(F)(F)F)cc23)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc(F)c3[nH]ccc23)C(=O)N1,0
O=C1CCC(NC(=O)c2cccc3[nH]ccc23)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)c3[nH]ccc23)C(=O)N1,1
Cc1cc2c(C(=O)NC3CCC(=O)NC3=O)ccc(C)c2[nH]1,0
O=C1CCC(NC(=O)c2cccc3[nH]c(OS(=O)(=O)F)cc23)C(=O)N1,1
O=C1CCC(NC(=O)c2cccc3[nH]c(S(=O)(=O)F)cc23)C(=O)N1,1
CC(C)Cn1ccc2c(C(=O)NC3CCC(=O)NC3=O)cccc21,0
O=C1CCC(NC(=O)c2cccc3[nH]cc(Cl)c23)C(=O)N1,0
N#CN1CCC(c2ccnn2-c2cncc(-c3cccc(N4CCC(=O)NC4=O)c3)c2)C1,1
CN(C(=O)c1ccc(N2CCC(=O)NC2=O)cc1)C1CCc2ncccc2C1,0
N#Cc1cnc2c(C(=O)Nc3ccc(C4CCC(=O)NC4=O)cc3)cnn2c1,0
CC(Cl)C(=O)NCC1c2ccccc2C(=O)N1Cc1ccccc1,1
O=C1CCC(N2Cc3cc(-c4cn[nH]n4)c(S(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(-c4n[nH]nc4OS(=O)(=O)F)ccc3C2=O)C(=O)N1,1
Cn1ncc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)n1,0
O=C1CCC(N2Cc3cc(-c4n[nH]nc4S(=O)(=O)F)ccc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(NC(=O)C4=NC5C=CC=CC5=N4)ccc3C2=O)C(=O)N1,0
O=C1CCC(n2cc(CCC(O)CCc3ccccc3)nn2)C(=O)N1,0
N#CN1CCC(c2cccc3c2CC(Nc2cccc(N4CCC(=O)NC4=O)c2)CCC3)CC1,1
O=C1CCC(NC(=O)c2cccc(N3CCCS3(=O)=O)c2)C(=O)N1,0
N#CN1CCC(c2cc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)co2)C1,1
CCc1c(C(=O)OC2CCC(=O)NC2=O)nnn1-c1cccc(Cl)c1,0
Cc1cccnc1C1CCCC(Nc2cccc(C3CC(=O)NC(=O)C3)c2)C1,0
Nc1ccc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nn1,0
O=C1CCC(N2Cc3cc(-c4nnccc4OS(=O)(=O)F)ccc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(ccc(-c4cccnn4)c3S(=O)(=O)F)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(-c4nnccc4S(=O)(=O)F)ccc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(-c4cc(S(=O)(=O)F)cnn4)ccc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(-c4cccnn4)c(S(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(-c4ccc(OS(=O)(=O)F)nn4)ccc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(-c4cc(OS(=O)(=O)F)cnn4)ccc3C2=O)C(=O)N1,1
COc1ccc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nn1,0
N#CN1CCCC(c2n[nH]cc2-c2cccc(C(=O)NC3CCC(=O)NC3=O)c2)C1,1
N#CN1CCC(c2n[nH]cc2-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
N#Cc1sc2ccccc2c1S(=O)(=O)Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,0
O=C1CCC(N2Cc3cc(NCc4cccc5cnccc45)ccc3C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2ccn(C3CC3(F)F)n2)C(=O)N1,0
CN1C(=O)CCC(NC(=O)c2ccn(C3CC3(F)F)n2)C1=O,0
Cc1cc(NC2CCC(=O)NC2=O)nc(-n2nc(C)cc2C)n1,0
Cc1cc(C)n(-c2ncc(Cl)c(N(C)C3CCC(=O)NC3=O)n2)n1,0
N#CN1CCCC(c2ccnn2-c2cncc(-c3cccc(N4CCC(=O)NC4=O)c3)c2)C1,1
N#CN1CCC(c2[nH]nnc2-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
N#CN1CCC(c2ccc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)[nH]2)C1,1
O=C1CCC(NC(=O)c2nnc3ccc(OS(=O)(=O)F)cn23)C(=O)N1,1
O=C1CCC(NC(=O)c2nnc3ccc(Br)cn23)C(=O)N1,0
O=C1CCC(NC(=O)c2nnc3cc(S(=O)(=O)F)ccn23)C(=O)N1,1
O=C1CCC(NC(=O)c2nnc3c(S(=O)(=O)F)cccn23)C(=O)N1,1
O=C1CCC(NC(=O)c2nnc3c(C(F)(F)F)cccn23)C(=O)N1,0
O=C1CCC(NC(=O)c2cnc(-c3ccccc3Cl)nc2)C(=O)N1,0
Cc1nc(-c2ccccc2)ncc1C(=O)NC1CCC(=O)NC1=O,0
N#CN1CCCC(c2ccc(Cc3cn(C4CCC(=O)NC4=O)nn3)cc2)C1,1
O=C1CCC(N2Cc3c(ccc4c3OCC43CCC(Oc4ccccc4)CC3)C2=O)C(=O)N1,0
N#CN1CCCC(c2oc(C(=O)Nc3ccc(C4CCC(=O)NC4=O)cc3)c3c2COCC3)C1,1
O=C1CCC(N2Cc3cc(C(=O)Nc4cc(C(=O)O)[nH]n4)ccc3C2=O)C(=O)N1,0
N#CN1CCC(c2ccc3c(c2)OCC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,1
N#CN1CCCC(c2cc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc3c2NCC3)C1,1
O=C1CCC(N2Cc3c(cccc3-c3cc(OS(=O)(=O)F)c[nH]3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(ccc(S(=O)(=O)F)c3-c3ccc[nH]3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(cccc3-c3[nH]ccc3S(=O)(=O)F)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(cc(S(=O)(=O)F)cc3-c3ccc[nH]3)C2=O)C(=O)N1,1
COC(=O)c1c[nH]c(-c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)c1,0
O=C1CCC(N2Cc3c(cccc3-c3ccc(OS(=O)(=O)F)[nH]3)C2=O)C(=O)N1,1
O=C1CCC(c2cccc(NC(=O)c3coc(CN4CCC(O)C4)n3)c2)C(=O)N1,0
O=C1CCC(N2C(=O)c3cccc(N4CCOCC4)c3C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2[nH]ncc2C2CCC2)C(=O)N1,0
N#CN1CCC(c2cccc3c2CN(C(=O)c2cccc4c2CN(C2CCC(=O)NC2=O)C4=O)C3)C1,1
O=C1CCC(NC(=O)c2oc(C3CC3)nc2C(F)F)C(=O)N1,0
Cc1nc(C2CC2)oc1C(=O)NC1CCC(=O)NC1=O,0
N#Cc1c(Cl)nsc1NC1CCC(=O)NC1=O,0
Cc1nsc(N(C)C2CCC(=O)NC2=O)c1C#N,0
Cc1cc(NC2CCC(=O)NC2=O)nc(-c2cccs2)n1,0
O=C1CCC(N2C(=O)c3ccc(-c4cncc(S(=O)(=O)F)c4)cc3C2=O)C(=O)N1,1
O=C1CCC(N2C(=O)c3ccc(-c4cccnc4)cc3C2=O)C(=O)N1,0
O=C1CCC(N2C(=O)c3ccc(-c4cncc(OS(=O)(=O)F)c4)cc3C2=O)C(=O)N1,1
O=C1CCC(N2C(=O)c3ccc(-c4cnccc4OS(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2C(=O)c3ccc(-c4ccc(OS(=O)(=O)F)nc4)cc3C2=O)C(=O)N1,1
O=C1CCC(N2C(=O)c3ccc(-c4cnccc4S(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2C(=O)c3ccc(-c4cccnc4S(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(n2cc(CN3CCNC3=O)nn2)C(=O)N1,0
CC(C)C(NC(=O)OC(C)(C)C)C(=O)NC1CC(=O)NC1=O,0
CC(C)=CC(=O)NC1CC(=O)NC1=O,0
O=C1CCC(N2Cc3c(C(=O)N4CCCCN4)cccc3C2=O)C(=O)N1,0
N#CN1CCC(c2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc3c2CCCC3=O)C1,1
O=C1CCC(NC(=O)c2cc(NCc3ccccc3)ccn2)C(=O)N1,0
CC1CCCN1c1c(F)c(F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0
O=C1CCC(N2C(=O)c3cccc(N4CCCC4)c3C2=O)C(=O)N1,0
O=C1CCC(N2C(=O)c3cccc(N4CCC(F)(F)C4)c3C2=O)C(=O)N1,0
CN(C)C(=O)c1cncc(-c2cccc3c2C(=O)NC3)c1,0
N#CN1CCCC(c2ccccc2-c2cccc(C(=O)NC3CCC(=O)NC3=O)n2)C1,1
N#CN1CCC(c2ccc(-n3cnc(C(=O)NC4CCC(=O)NC4=O)n3)cc2)C1,1
N#CN1CCCC(c2noc3nc(Nc4cccc(N5CCC(=O)NC5=O)c4)[nH]c(=O)c23)C1,1
N#CN1CCC(c2ccn(Cc3cn(C4CCC(=O)NC4=O)nn3)n2)C1,1
Cn1c(N)c(N2C(=O)C=CC2=O)c(=O)[nH]c1=O,1
O=C1CCC(NC(=O)c2ccccc2Nc2ccc(OC(F)F)cc2)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)c3ccsc3c2)C(=O)N1,1
O=C1CCC(NC(=O)c2cc(O)c3ccsc3c2)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc3c(S(=O)(=O)F)csc3c2)C(=O)N1,1
O=C1CCC(NC(=O)c2nn3c(c2Br)CCC3)C(=O)N1,0
O=C1CCC(N2Cc3cc(Nc4noc5ccccc45)ccc3C2=O)C(=O)N1,0
N#CN1CCC(c2ccc(-n3nccc3C(=O)NC3CCC(=O)NC3=O)cc2)C1,1
O=C1CCC(N2Cc3ccc(C(=O)NC4(C(=O)O)CC4)cc3C2=O)C(=O)N1,0
O=C1NC(=O)c2c1cccc2C(=O)N1CCCC1CO,0
N#CN1CCC(c2noc(C34CC(CN3C(=O)c3ccc(N5CCC(=O)NC5=O)cc3)C4)n2)CC1,1
O=C1CCC(NC(=O)c2ccc(-c3ccccc3)cn2)C(=O)N1,0
O=C1CCC(N2Cc3cc(-c4cnn5ccc(NC6CCCCC6)nc45)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(-c4cnn5ccc(NC6CCC(F)(F)CC6)nc45)ccc3C2=O)C(=O)N1,0
N#CN1CCCC(c2cnn3c2OCC(NC(=O)c2cccc(N4CCC(=O)NC4=O)c2)C3)C1,1
O=C1CCC(N2C(=O)c3ccc(NS(=O)(=O)c4ccccc4OC(F)(F)F)cc3C2=O)C(=O)N1,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1,0
O=C1CCC(N2Cc3ccc(-c4c[nH]nc4OS(=O)(=O)F)cc3C2=O)C(=O)N1,1
CNCCn1cc(-c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,0
O=C1CCC(N2Cc3cc(S(=O)(=O)F)c(-c4cn[nH]c4)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3ccc(-c4c[nH]nc4S(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3ccc(-c4cn[nH]c4OS(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3ccc(-c4cn[nH]c4S(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(Sc2ccc(S(=O)(=O)N3CCOCC3)cn2)C(=O)N1,0
O=C1CCC(N2Cc3c(cccc3N3CCCCC3)C2=O)C(=O)N1,0
O=C1CCC(N2Cc3c(cc(S(=O)(=O)F)cc3N3CCCCC3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(ccc(S(=O)(=O)F)c3N3CCCCC3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3cc(Nc4ncccn4)ccc3C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc3c(c2)COCCN3)C(=O)N1,0
CS(=O)(=NC(=O)c1ccc2c(c1)CNC2=O)C1CCNCC1,0
N#CN1CCC(c2cccc(-c3cscc3C(=O)NC3CCC(=O)NC3=O)c2)C1,1
N#CN1CCC(c2cccc3c2CC(C(=O)Nc2cccc(C4CCC(=O)NC4=O)c2)=N3)C1,1
O=C1CCC(NC(=O)c2cc3occ(S(=O)(=O)F)c3s2)C(=O)N1,1
O=C1CCC(NC(=O)c2cc3occc3s2)C(=O)N1,0
O=C1CC(c2cccc(NC(=O)CCCn3cccc3)c2)CC(=O)N1,0
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)nn2)C(=O)N1,1
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cnn2)C(=O)N1,1
CCCc1cnnc(C(=O)NC2CCC(=O)NC2=O)c1,0
O=C1CCC(NC(=O)c2nnc(O)c(Br)c2O)C(=O)N1,0
N#CN1CCC(c2cc(-c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc3c2C(=O)CC3)C1,1
N#CN1CCCC(c2cncnc2Nc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,1
N#CN1CCCC(c2ocnc2-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
O=C1CCC(NC(=O)c2cnc3ccccc3c2N2CCCC2)C(=O)N1,0
N#CN1CCCC(c2ccccc2-c2ccc(C(=O)NC3CCC(=O)NC3=O)s2)C1,1
N#CN1CCC(c2c(-c3ncc(C(=O)NC4CCC(=O)NC4=O)s3)ccc3c2CCO3)C1,1
O=C1CCC(N2Cc3c(cccc3-c3coc(OS(=O)(=O)F)c3)C2=O)C(=O)N1,1
COC(=O)c1occc1-c1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0
O=C1CCC(N2Cc3c(cc(S(=O)(=O)F)cc3-c3ccoc3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(ccc(S(=O)(=O)F)c3-c3ccoc3)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(cccc3-c3ccoc3S(=O)(=O)F)C2=O)C(=O)N1,1
COc1cc(NC(=O)NC2CC2)ccc1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4c(Cl)cc(Cl)cc4Cl)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccc(F)cc4)ccc3C2=O)C(=O)N1,0
Cc1ccc(N(C)C(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccc(Cl)cc4)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4cccc(Cl)c4)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccc(Cl)c(Cl)c4)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccccc4Cl)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4cc(Cl)cc(Cl)c4)ccc3C2=O)C(=O)N1,0
Cc1ccc(NC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccccc4)ccc3C2=O)C(=O)N1,0
Cc1ccc(NC(=O)N(C)Cc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,0
COc1cc(CNC(=O)Nc2ccc(C)c(Cl)c2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0
N#Cc1ccc(NC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,0
CN1C(=O)CCC(N2Cc3cc(CNC(=O)Nc4ccc(F)cc4)ccc3C2=O)C1=O,0
Cc1ccc(N(C)C(=O)N(C)Cc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1Cl,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4c(Cl)cccc4Cl)ccc3C2=O)C(=O)N1,0
O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccc(Cl)cc4Cl)ccc3C2=O)C(=O)N1,0
O=C1CCC(n2cc(C3(O)CCC3)nn2)C(=O)N1,0
O=C1CCC(N2Cc3cc(-c4cccc5c6c([nH]c45)CCC6)ccc3C2=O)C(=O)N1,0
CCn1nnc(C)c1C(=O)NC1CCC(=O)NC1=O,0
CN1CCc2cc3c(cc2CC1)C(=O)N(C1CCC(=O)NC1=O)C3=O,0
N#CN1CCC(c2cc3c(cc2C(=O)Nc2ccc(C4CCC(=O)NC4=O)cc2)COCC3)CC1,1
CC(C)(C)c1ccnc2c(C(=O)NC3CCC(=O)NC3=O)cnn12,0
Cc1cc(C)n2nc(C)c(C(=O)NC3CCC(=O)NC3=O)c2n1,0
O=C1CCC(NC(=O)c2cnn3cc(S(=O)(=O)F)cnc23)C(=O)N1,1
Cc1cc(O)n2ncc(C(=O)NC3CCC(=O)NC3=O)c2n1,0
CCc1nn2cccnc2c1C(=O)NC1CCC(=O)NC1=O,0
O=C1CCC(NC(=O)c2cnn3cc(Br)cnc23)C(=O)N1,0
O=C1CCC(NC(=O)c2cnn3ccc(OS(=O)(=O)F)nc23)C(=O)N1,1
N#CN1CCC(c2ccc3c(=O)cc(C(=O)NC4CCC(=O)NC4=O)[nH]c3c2)C1,1
Nc1ncccc1C(=O)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,0
O=C1CCC(N2Cc3ccc(CNC(=O)c4cnccc4O)cc3C2=O)C(=O)N1,0
N#CN1CCC(c2ccc3c(c2)CCCC3C(=O)Nc2cccc(C3CCC(=O)NC3=O)c2)CC1,1
N#CN1CCCC(c2c(C(=O)Nc3cccc(C4CCC(=O)NC4=O)c3)nc3n2CCCC3)C1,1
O=C1CCC(c2cccc(NC(=O)c3ccnc(C4COCCN4)n3)c2)C(=O)N1,0
O=C1CCC(c2cccc(NC(=O)c3cnc(C4CCNCC4)o3)c2)C(=O)N1,0
O=C1CCC(N2Cc3c(cccc3-c3cc4c(c(OS(=O)(=O)F)c3)CNCC4)C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(cccc3-c3ccc4c(c3)CCNC4)C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2ccc(S(=O)(=O)F)c3c2OCC3)C(=O)N1,1
O=C1CCC(NC(=O)c2c(F)ccc3c2OCC3)C(=O)N1,0
O=C1CCC(NC(=O)c2cc(S(=O)(=O)F)cc3c2OCC3)C(=O)N1,1
N#CN1CCC(c2cccc(-c3ccc(C(=O)NC4CCC(=O)NC4=O)cc3)c2)C1,1
Cc1noc(COc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)n1,0
O=C1CCC(c2ccc(NC(=O)c3ncc4[nH]ncc4n3)cc2)C(=O)N1,0
O=C1CCC(c2ccc(Nc3cc(-c4ccccc4)nc4ccnn34)cc2)C(=O)N1,0
COc1cccc2cc(-c3ccccc3C(=O)NC3CCC(=O)NC3=O)oc12,0
N#CN1CCCC(c2cccc(-c3csc(C(=O)NC4CCC(=O)NC4=O)c3)c2)C1,1
O=C1CCN(c2cccc(C(=O)N3CCc4cc(OS(=O)(=O)F)sc4C3)c2)C(=O)N1,1
O=C1CCN(c2cccc(C(=O)N3CCc4c(OS(=O)(=O)F)csc4C3)c2)C(=O)N1,1
O=C1CCN(c2cccc(C(=O)N3Cc4sccc4CC3CO)c2)C(=O)N1,0
O=C1CCC(c2cccc(NC(=O)c3nc4cncnc4nc3O)c2)C(=O)N1,0
O=C1CCC(Nc2ccnc3c(C(F)(F)F)cccc23)C(=O)N1,0
N#Cc1cc(NC2CCC(=O)NC2=O)c2ccccc2n1,0
O=C1CCC(Nc2ccnc3cc(S(=O)(=O)F)ccc23)C(=O)N1,1
O=C1CCC(NC(=O)c2conc2CNC(=O)c2cc3ccncc3[nH]2)C(=O)N1,0
N#CN1CCC(c2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc3c2OCC3)C1,1
O=C1CCC(NC(=O)c2cc3c(N4CCNCC4)cccc3s2)C(=O)N1,0
O=C1CC(c2cccc(NCc3cccc4c3OCO4)c2)CC(=O)N1,0
Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccccc21,0
O=C1CCC(n2c(=O)[nH]c3c(S(=O)(=O)F)cccc32)C(=O)N1,1
Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(Br)cc21,0
Cn1c(=O)n(C2CCC(=O)NC2=O)c2cc(Br)ccc21,0
Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(C#CCO)c21,0
O=C1CCC(n2c(=O)[nH]c3cc(OS(=O)(=O)F)ccc32)C(=O)N1,1
Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccc(C#CCO)cc21,0
O=C1CCC(n2c(=O)[nH]c3c(OS(=O)(=O)F)cccc32)C(=O)N1,1
Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(Br)c21,0
O=C1CCC(N2Cc3c(C(=O)NCc4cccc(F)n4)cccc3C2=O)C(=O)N1,0
Cc1cccc(CNC(=O)c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)n1,0
O=C1CCC(Nc2ccc(NC(=O)c3cc4c(=O)[nH]cnc4cn3)cc2)C(=O)N1,0
C=CC(=O)Nc1ccccc1C(=O)NCCCn1ccc(=O)[nH]c1=O,1
N#CN1CCC(c2cc3c4c(c2)cc(C(=O)NC2CCC(=O)NC2=O)c(=O)n4CCC3)C1,1
O=C1CCC(N2Cc3c(C(=O)Nc4c[nH]nc4C(=O)O)cccc3C2=O)C(=O)N1,0
O=C1CCC(N2C(=O)c3cncc(Br)c3C2=O)C(=O)N1,0
CCC1(N2C(=O)c3cc(N(C)C)nc(C)c3C2=O)CCC(=O)NC1=O,0
O=C1CCC(N2C(=O)c3cnc(OS(=O)(=O)F)cc3C2=O)C(=O)N1,1
O=C1CCC(N2Cc3c(cccc3-n3cc(CNC4CCC4)nn3)C2=O)C(=O)N1,0
O=C1CCC(NC(=O)c2cnc3ncc(S(=O)(=O)F)cc3c2)C(=O)N1,1
O=C1CCC(NC(=O)c2cnc3nc(O)ccc3c2)C(=O)N1,0
N#CN1CCC(c2cnn(Cc3cn(C4CCC(=O)NC4=O)nn3)c2)C1,1
O=C1CCC(NC(=O)c2cc3cc4c(cc3[nH]2)OC(F)(F)O4)C(=O)N1,0
N#CN1CCC(c2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2C2CC2)C1,1
N#CN1CCC(c2cc(C(=O)Nc3cccc(C4CCC(=O)NC4=O)c3)cc3c2CCCC3)C1,1
O=C1CCC(NC(=O)c2cc3ccccc3n2Cc2ccccc2F)C(=O)N1,0
CSc1ncc(Br)c(C(=O)NC2CCC(=O)NC2=O)n1,0
COc1cnc(N(C)C)nc1C(=O)NC1CCC(=O)NC1=O,0
N#CN1CCC(c2ccccc2NC(=O)c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,1
O=C1CC(N2C(=O)Cc3cccc(F)c3C2=O)C(=O)N1,0
N#CN1CCCC(c2cccc(-c3ncc(C(=O)NC4CCC(=O)NC4=O)s3)n2)C1,1
N#CN1CCC(c2cc(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)n[nH]2)C1,1
CC(C)c1c(C(=O)NC2CCC(=O)NC2=O)nnn1-c1ccccc1,0
CCc1c(C(=O)NC2CCC(=O)NC2=O)nnn1-c1ccc(OC(C)C)cc1,0
