"Molecule (Canonical)","ExactMW","Source"
"C=CC(=O)NC(C)(C)C#Cc1ccccc1",213.1153641,"Fragment"
"C=CC(=O)Nc1ccc(Cl)c(COC)c1",225.055656304,"Fragment"
"C=CC(=O)N(C)Cc1cnc(-n2cccn2)s1",248.073182004,"Fragment"
"C=CC(=O)Nc1ccc(C(F)(F)CF)cc1",229.0714486,"Fragment"
"C=CC(=O)NCCc1cn(C)c2cccc(C)c12",242.141913196,"Fragment"
"C=CC(=O)N1CCC(O)(Cc2cccc(F)c2)C1",249.116506972,"Fragment"
"C=CC(=O)NC(C)Cc1ccc(Cl)s1",229.032812684,"Fragment"
"C=CC(=O)Nc1cc(C)cc(S(N)(=O)=O)c1",240.056863244,"Fragment"
"C=CC(=O)Nc1ccc(Cl)c(NC(=O)C2CC2)c1",264.066555336,"Fragment"
"C=CC(=O)N1CCC(O)(c2ccccc2F)C1",235.100856908,"Fragment"
"C=CC(=O)N1[C@H](CO)CCC[C@@H]1CO",199.120843404,"Fragment"
"C=CC(=O)NC(CO)c1ccc(F)cc1F",227.075785032,"Fragment"
"C=CC(=O)N1CCC2(CC1)CC(C(=O)O)CO2",239.115758024,"Fragment"
"C=CC(=O)N1CCC(CC(=O)O)C(F)(F)CC1",247.10199978,"Fragment"
"C=CC(=O)N1CC(C(=O)O)OC(C)(C)C1",213.10010796,"Fragment"
"C=CC(=O)N1CCCC(O)(C(F)(F)C(=O)O)C1",249.081264336,"Fragment"
"C=CC(=O)N1CCC(C2CCCC2C(=O)O)CC1",251.152143532,"Fragment"
"C=CC(=O)N(CC)CC(=O)N1CCc2cc(O)cc(F)c2C1",306.13797068800005,"Fragment"
"C=CC(=O)Nc1ccc2c(c1)N(S(=O)(=O)CC)CCC2",294.103813436,"Fragment"
"C=CC(=O)N1CCC(C(=O)NC2CCc3ncnn3C2)CC1",303.16952491200004,"Fragment"
"C=CC(=O)N1CCC(C(=O)N2CCCCC2CNC(N)=O)CC1",322.20049069199996,"Fragment"
"C=CC(=O)N1CCC(C(=O)Nc2ccc(N3CCCC3)c(F)c2)CC1",345.18525522799996,"Fragment"
"C=CC(=O)N1CCC(C(=O)N2CCC(NC(=O)NC)CC2)CC1",322.20049069199996,"Fragment"
"C=CC(=O)NC1(C)CN(C(=O)COC)C1",212.116092372,"Fragment"
"C=CC(=O)NC1CC(NC(=O)c2cccc(C)n2)C1",259.132076784,"Fragment"
"C=CC(=O)N1CCCC1C(=O)N(C)Cc1cc(C)ccc1F",304.158706132,"Fragment"
"C=CC(=O)N1CCCC(C(=O)NCc2cccs2)C1",278.108898816,"Fragment"
"C=CC(=O)N1CCCC(C(=O)NC(C)(C)c2cccc(F)c2)C1",318.174356196,"Fragment"
"C=CC(=O)Nc1ccc(C(=O)NC2CC(=O)N(C)C2=O)cc1",301.10625596,"Fragment"
"C=CC(=O)N1CCCc2cc(C(=O)N3CCOCC3CO)ccc21",330.157957184,"Fragment"
"C=CC(=O)N(C)c1ccc(C(=O)Nc2cc(C)cc(O)c2)cc1",310.131742436,"Fragment"
"C=CC(=O)N(C)c1ccc(C(=O)NC2CCOC3(CCCC3)C2)cc1",342.194342692,"Fragment"
"C=CC(=O)NC[C@@H](O)c1ccc(C)cc1",205.11027872,"Fragment"
"C=CC(=O)Nc1ccc(C2(OC)CCOCC2)nc1",262.131742436,"Fragment"
"C=CC(=O)Nc1ccc2cc[nH]c2c1",186.07931294,"Fragment"
"C=CC(=O)N1CC[C@@H](O)[C@H]1c1ccc(Cl)cc1",251.071306368,"Fragment"
"C=CC(=O)NCc1ccsc1S(N)(=O)=O",246.01328418,"Fragment"
"C=CC(=O)NC1(CC(=O)N(C)C)COC1",212.116092372,"Fragment"
"C=CC(=O)N[C@H]1CC[C@H](N2CCCS2(=O)=O)CC1",272.1194635,"Fragment"
"C=CC(=O)NCC(F)(F)c1[nH]nc2c1CCCC2",255.11831854,"Fragment"
"C=CC(=O)NC1CCN(Cc2ccnn2C)CC1",248.16371125999999,"Fragment"
"C=CC(=O)NC1CCN(c2cc(Cl)nc(Cl)n2)C1",286.038816364,"Fragment"
"C=CC(=O)N(Cc1c2c(nn1C)CCOC2)c1ccc(C)cc1",311.163376912,"Fragment"
"C=CC(=O)N[C@H](CF)c1ccccc1",193.090292224,"Fragment"
"C=CC(=O)N1CC(C(=O)NCc2nc(C)n3ccccc23)C1",298.142975816,"Fragment"
"C=CC(=O)N1CC(C(=O)NC2CCc3cnn(C)c3C2)C1",288.15862588,"Fragment"
"C=CC(=O)N1CC(C(=O)N2CCC3(CCCCCO3)C2)C1",292.178692628,"Fragment"
"C=CC(=O)N1CCCC1c1cccc(C(=O)O)c1",245.10519334,"Fragment"
"C=CC(=O)N(Cc1c(F)cc(C)cc1F)c1cnn(C)c1",291.11831854,"Fragment"
"C=CC(=O)N1CC(CC(=O)Nc2ccsc2)C1",250.077598688,"Fragment"
"C=CC(=O)N1CC(CC(=O)N2CCc3ccccc32)C1",270.136827816,"Fragment"
"C=CC(=O)N1CC(C(=O)Nc2cnn(-c3ccccc3Cl)c2)C1",330.0883534,"Fragment"
"C=CC(=O)Nc1ccccc1C(=O)Nc1nn(C)cc1Cl",304.072703336,"Fragment"
"C=CC(=O)N1CCCc2c(C(=O)N(C)Cc3nccs3)cccc21",341.119797848,"Fragment"
"C=CC(=O)NCc1ccccc1C(=O)N1CCc2cc[nH]c(=O)c2C1",337.142641468,"Fragment"
"C=CC(=O)N[C@@H]1CCCN(C(=O)c2cnn(C3CCCC3)c2C)C1",330.205576072,"Fragment"
"C=CC(=O)NC1CCSC1C",171.071785036,"Fragment"
"C=CC(=O)Nc1ccccc1Cl",181.029441556,"Fragment"
"C=CC(=O)NCCn1cccn1",165.090211972,"Fragment"
"C=CC(=O)NCc1scnc1C",182.05138394,"Fragment"
"C=CC(=O)NC1CC2CCC1O2",167.094628656,"Fragment"
"C=CC(=O)Nc1ccnn1C(C)C",179.105862036,"Fragment"
"C=CC(=O)NC1CCC(=O)N(C)C1",182.105527688,"Fragment"
"C=CC(=O)N1CCC(C)C(OC)C1",183.125928784,"Fragment"
"C=CC(=O)N1CCSC(C(C)C)C1",199.103085164,"Fragment"
"C=CC(=O)NC1(C)CCC(C)CC1",181.146664228,"Fragment"
"C=CC(=O)NC1CC2CCC1CC2",179.131014164,"Fragment"
"C=CC(=O)NC(=O)Nc1ccccc1",190.07422756,"Fragment"
"C=CC(=O)N(C)CCc1ccccc1",189.1153641,"Fragment"
"C=CC(=O)N1C2CCC1C(C(=O)O)C2",195.089543276,"Fragment"
"C=CC(=O)N1CCSCC1S(C)(=O)=O",235.033685276,"Fragment"
"C=CC(=O)NCc1ccc(C(=O)O)o1",195.053157768,"Fragment"
"C=CC(=O)Nc1ccc(CC(=O)O)cc1",205.073893212,"Fragment"
"C=CC(=O)Nc1ccc(C(N)=O)cc1C",204.089877624,"Fragment"
"C=CC(=O)N1CCC(C)C2CCCCC21",207.162314292,"Fragment"
"C=CC(=O)Nc1cccc(NC(C)=O)n1",205.085126592,"Fragment"
"C=CC(=O)Nc1nc(OC)cc(OC)n1",209.080041212,"Fragment"
"C=CC(=O)NC1CCCCC12CCCC2",207.162314292,"Fragment"
"C=CC(=O)Nc1ccc(OC)cc1[N+](=O)[O-]",222.0640568,"Fragment"
"C=CC(=O)Nc1ccc(-n2nccn2)cc1",214.08546094,"Fragment"
"C=CC(=O)N1CCN(C(=O)C2CCCO2)CC1",238.131742436,"Fragment"
"C=CC(=O)Nc1cccc(Cl)c1-n1cncn1",248.046488588,"Fragment"
"C=CC(=O)N1CCC(NC(=O)CC2CCCCC2)CC1",278.199428072,"Fragment"
"C=CC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O",312.07799261199995,"Fragment"
"C=CC(=O)N1CCC(C(=O)Nc2cccc(N(C)C)n2)CC1",302.174275944,"Fragment"
"C=CC(=O)NC1CCN(C(=O)c2ccoc2)CC1",248.116092372,"Fragment"
"C=CC(=O)N1CCCC1Cc1cccc(F)c1",233.121592352,"Fragment"
"C=CC(=O)N1CCCCC(SCC)C1",213.118735228,"Fragment"
"C=CC(=O)N1CCCC1c1nc2ccccc2n1C",255.137162164,"Fragment"
"C=CC(=O)NCCN1C(=O)CNC1=O",197.080041212,"Fragment"
"C=CC(=O)N1CCCC(c2nc3ccccc3n2C(C)C)C1",297.184112356,"Fragment"
"C=CC(=O)NC(c1ncc(C)s1)C1CC1",222.082684068,"Fragment"
"C=CC(=O)N1CCN(Cc2ccc(Cl)cc2)C(=O)C1",278.0822054,"Fragment"
"C=CC(=O)NC1CC(OCC)C12CCCCC2",237.172878976,"Fragment"
"C=CC(=O)N1CCN(c2ncnc3ccsc23)CC1",274.088832068,"Fragment"
"C=CC(=O)NCc1cc(=O)[nH]c2ccccc12",228.089877624,"Fragment"
"C=CC(=O)NCc1cc(Cl)cc2c1OCC2",237.055656304,"Fragment"
"C=CC(=O)N1CCC(C(=O)N2CCCC(c3cnn(C)c3)C2)CC1",330.205576072,"Fragment"
"C=CC(=O)N1CCC(C(=O)Nc2cc(C(F)(F)F)c[nH]c2=O)CC1",343.114376032,"Fragment"
"C=CC(=O)N1CCC(C(=O)Nc2cnn(C3CCCC3)c2C)CC1",330.205576072,"Fragment"
"C=CC(=O)NCCC(=O)N1CCc2cc(F)c(F)cc21",280.102334128,"Fragment"
"C=CC(=O)NC1CS(=O)(=O)C1",175.030314148,"Fragment"
"C=CC(=O)NCc1ccccc1S(=O)(=O)N1CCOCC1",310.09872805599997,"Fragment"
"C=CC(=O)N1CCCOC(c2ccccc2)C1",231.125928784,"Fragment"
"C=CC(=O)N1CCN(CC(O)c2ccco2)CC1",250.131742436,"Fragment"
"C=CC(=O)N1CCC(c2ccco2)C1",191.094628656,"Fragment"
"C=CC(=O)N1CCC(C)C(n2ccnc2)C1",219.137162164,"Fragment"
"C=CC(=O)NC1(c2ccc(F)cn2)CC1",206.085541192,"Fragment"
"C=CC(=O)NCCC1Cc2ccccc2C1",215.131014164,"Fragment"
"C=CC(=O)NCC(=O)c1cccc2c1OCCO2",247.084457896,"Fragment"
"C=CC(=O)N1CC(S(=O)(=O)NC2CCCC2)C1",258.103813436,"Fragment"
"C=CC(=O)N1CCOC(c2ccnc(N(C)C)n2)C1",262.142975816,"Fragment"
"C=CC(=O)N1C[C@H](OC)C[C@H]1c1nc(C2CC2)n[nH]1",262.142975816,"Fragment"
"C=CC(=O)N1C[C@H](F)C[C@H]1C(=O)N1CCOCC1",256.122320624,"Fragment"
"C=CC(=O)N1CCCN2c3ccccc3CC2C1",242.141913196,"Fragment"
"C=CC(=O)N1CCCNC(=O)C1CC(C)C",224.15247788,"Fragment"
"C=CC(=O)NCc1ccc(C(=O)N2CCCC3(CCSC3)C2)cc1",344.155849008,"Fragment"
"C=CC(=O)N1CCC(C(=O)NC2(C)CC=CC2)CC1",262.168127944,"Fragment"
"C=CC(=O)NCC1CCC(F)(F)CC1",203.11217054,"Fragment"
"C=CC(=O)NC1CS(=O)(=O)CC1OC",219.056528896,"Fragment"
"C=CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1",338.09364267599994,"Fragment"
"C=CC(=O)N1CCN(Cc2ccc3c(c2)CCO3)CC1",272.15247788,"Fragment"
"C=CC(=O)N1CCN(S(=O)(=O)N(CC)CC)CC1",275.130362532,"Fragment"
"C=CC(=O)N1CCN(C(=O)c2ccc(OC)c(OC)c2)CC1",304.14230712,"Fragment"
"C=CC(=O)NCC(C)N1CCc2sccc2C1",250.113984196,"Fragment"
"C=CC(=O)NC(C)Cn1cncn1",180.101111004,"Fragment"
"C=CC(=O)N1CCC(CN2C(=O)c3ccccc3C2=O)CC1",298.131742436,"Fragment"
"C=CC(=O)NC(C(=O)N1CCOCC1)c1ccccc1",274.131742436,"Fragment"
"C=CC(=O)NCC1(N2CCOCC2)CCSC1",256.12454888,"Fragment"
"C=CC(=O)N1CCN(C(=O)c2cnccn2)CC1",246.111675688,"Fragment"
"C=CC(=O)N1CCCN(c2nc3ccccc3[nH]2)CC1",270.148061196,"Fragment"
"C=CC(=O)Nc1cccc(-c2noc(C3CCCO3)n2)c1",285.11134134,"Fragment"
"C#CCN(CC1CCCO1)C(=O)C=C",193.11027872,"Fragment"
"C=CC(=O)N1CCCc2sccc2C1",207.071785036,"Fragment"
"C=CC(=O)N1CCN(CC(=O)N2CCOc3ccccc32)CC1",315.158291532,"Fragment"
"C=CC(=O)N1CCN(Cc2ncon2)CC1",222.111675688,"Fragment"
"C=CC(=O)NC1c2ccccc2CCC1N(C)C",244.15756326,"Fragment"
"C=CC(=O)Nc1ccc(N2CCCC(C(N)=O)C2)nc1",274.142975816,"Fragment"
"C=CC(=O)N1CCSc2c1c(C)nn2C",223.077933036,"Fragment"
"C=CC(=O)NC1CC(=O)N(c2cccc(C(F)(F)F)c2)C1",298.092912316,"Fragment"
"C=CC(=O)N1CCN(CCc2ccc(F)cc2)CC1",262.148141448,"Fragment"
"C=CC(=O)NCc1c(F)cccc1S(=O)(=O)N(C)C",286.07874156,"Fragment"
"C=CC(=O)NC1c2cc(F)ccc2CC1C",219.105942288,"Fragment"
"C=CC(=O)N1CC[C@@H](NC(=O)OC(C)(C)C)C1",240.1473925,"Fragment"
"C=CC(=O)NCCC1COc2ccccc2O1",233.10519334,"Fragment"
"C=CC(=O)N1CCc2cc(OC)c(OC)c(OC)c2CC1",291.147058152,"Fragment"
"C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C)C2)cc1",308.1194635,"Fragment"
"C=CC(=O)N(c1cccc2cccnc12)C1CCC1",252.126263132,"Fragment"
"C=CC(=O)N(C1CC1)C1CCCOc2c(C)cccc21",271.157228912,"Fragment"
"C=CC(=O)N1CCN(c2ccc(C(N)=O)cn2)CC1",260.127325752,"Fragment"
"C=CC(=O)NCc1nc2ccccc2n1C1CC1",241.1215121,"Fragment"
"C=CC(=O)N1CCN(c2ncnc3sc(C)cc23)CC1",288.104482132,"Fragment"
"C=CC(=O)NCc1ccc(C(=O)N2C3CCC2CC(C)C3)cc1",312.183778008,"Fragment"
"C=CC(=O)N1CC2(CCCO2)C1",167.094628656,"Fragment"
"C=CC(=O)NC1CCCCCN(Cc2ccccc2)C1",272.188863388,"Fragment"
"C=CC(=O)N(CC(C)C)C1CCCc2cccnc21",258.173213324,"Fragment"
"C=CC(=O)N1CCOc2ncccc2C1",204.089877624,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CCN(C(=O)C(C)(C)C)CC1",295.18959166,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CCCC(C(C)C)CC1",266.199428072,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CCNC(=O)C1c1ccc(F)cc1C",333.14886972,"Fragment"
"C=CC(=O)NCc1nc2cc(F)ccc2o1",220.064805748,"Fragment"
"C=CC(=O)N1CCC(NC(C)=O)(c2nc(C)cs2)C1",279.104147784,"Fragment"
"C=CC(=O)NC12CC1COC2(C)C",181.11027872,"Fragment"
"C=CC(=O)NC(C)c1ccns1",182.05138394,"Fragment"
"C=CC(=O)NC1CC2(C1)CC2(F)F",187.080870412,"Fragment"
"C=CC(=O)NCc1c(C)nnn1CC",194.116761068,"Fragment"
"C=CC(=O)N1CC(C2CCOCC2)C1",195.125928784,"Fragment"
"C=CC(=O)N1CCC(C)CC1C(N)=O",196.121177752,"Fragment"
"C=CC(=O)NC1CCCC1C(=O)NC",196.121177752,"Fragment"
"C=CC(=O)NC(CC)C1CCCCO1",197.141578848,"Fragment"
"C=CC(=O)NC(C)C1Cc2ccccc21",201.1153641,"Fragment"
"C=CC(=O)N1CCCC1c1ccncn1",203.105862036,"Fragment"
"C=CC(=O)N1CC(Cc2cnn(C)c2)C1",205.1215121,"Fragment"
"C=CC(=O)N1CCC(c2ncco2)CC1",206.105527688,"Fragment"
"C=CC(=O)NC1CCc2nnnn2CC1",207.112010036,"Fragment"
"C=CC(=O)NC1CCCC2CCCCC21",207.162314292,"Fragment"
"C=CC(=O)N1CCCC2(CC2C(=O)O)C1",209.10519334,"Fragment"
"C=CC(=O)NCC1(C)CCOC1C1CC1",209.141578848,"Fragment"
"C=CC(=O)NCC(C)(C)C1CCCCC1",209.177964356,"Fragment"
"C=CC(=O)NC1CCCOC1CC(C)C",211.157228912,"Fragment"
"C=CC(=O)N(C)c1ncnc2ccccc12",213.090211972,"Fragment"
"C=CC(=O)N1CCSC(CC)(CC)C1",213.118735228,"Fragment"
"C=CC(=O)N1CCS(=O)(=O)CC(C)C1",217.07726434,"Fragment"
"C=CC(=O)N1CCC(Cn2cncn2)CC1",220.132411132,"Fragment"
"C=CC(=O)N1CCOc2c(F)cccc2C1",221.085206844,"Fragment"
"C=CC(=O)N1CCCC2(CCCCC2)CC1",221.177964356,"Fragment"
"C=CC(=O)NCCc1ccnc2ccccc12",226.110613068,"Fragment"
"C=CC(=O)NCc1c(C)c2ccccc2n1C",228.126263132,"Fragment"
"C=CC(=O)N1CCc2nc(C3CC3)ncc2C1",229.1215121,"Fragment"
"C=CC(=O)N1CC(C)(C)CC1c1ccccc1",229.146664228,"Fragment"
"C=CC(=O)NCc1ccnc(C(F)(F)F)c1",230.066697568,"Fragment"
"C=CC(=O)N1CC(=O)N(Cc2ccccc2)C1",230.105527688,"Fragment"
"C=CC(=O)Nc1ccc2c(c1)OCC(=O)N2C",232.084792244,"Fragment"
"C=CC(=O)N(C)CCN1CCCS1(=O)=O",232.088163372,"Fragment"
"C=CC(=O)NC(C)c1cc2cccc(F)c2o1",233.085206844,"Fragment"
"C=CC(=O)N1CCC(C)(c2cccc(F)c2)C1",233.121592352,"Fragment"
"C=CC(=O)NCc1csc(C(F)(F)F)c1",235.027869536,"Fragment"
"C=CC(=O)Nc1cnn(C2CCOCC2)c1C",235.132076784,"Fragment"
"C=CC(=O)N[C@H]1C[C@H](c2ccccc2Cl)C1",235.076391748,"Fragment"
"C=CC(=O)N1CCN(C(=O)C2CC2)CC1(C)C",236.15247788,"Fragment"
"C=CC(=O)NC1CCC(N2CCCC2=O)CC1",236.15247788,"Fragment"
"C=CC(=O)Nc1ccc2c(c1)S(=O)(=O)CC2",237.045964212,"Fragment"
"C=CC(=O)NC1CCN(c2nccs2)CC1",237.0935831,"Fragment"
"C=CC(=O)N1c2ccc(Cl)cc2OCC1C",237.055656304,"Fragment"
"C=CC(=O)N1CCCc2c(F)ccc(Cl)c21",239.051319872,"Fragment"
"C=CC(=O)Nc1cnn(-c2cccc(C)c2)c1C",241.1215121,"Fragment"
"C=CC(=O)Nc1ccn(C(C)c2ccccc2)n1",241.1215121,"Fragment"
"C=CC(=O)N1CCNC(=O)C1c1cccc(C)c1",244.121177752,"Fragment"
"C=CC(=O)N1CCC(c2cc(C(=O)O)on2)CC1",250.095356928,"Fragment"
"C=CC(=O)N1CCC(c2ncccc2Cl)CC1",250.08729078,"Fragment"
"C=CC(=O)N1CCN(C(C)c2nccs2)CC1",251.109233164,"Fragment"
"C=CC(=O)NC1(c2ccc(C#N)cc2)CCOCC1",256.121177752,"Fragment"
"C=CC(=O)N(C)C1CC(Oc2ccccc2)C1(C)C",259.157228912,"Fragment"
"C=CC(=O)N1CCCCC1Cc1ccc(OC)cc1",259.157228912,"Fragment"
"C=CC(=O)N1CCC(Cc2cccc(OC)c2)CC1",259.157228912,"Fragment"
"C=CC(=O)NCc1cnn(-c2cccc(Cl)c2)c1",261.066889684,"Fragment"
"C=CC(=O)N1CCC(Oc2ccnc(C(N)=O)c2)CC1",275.126991404,"Fragment"
"C=CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1",284.11364776,"Fragment"
"C=CC(=O)Nc1cccc(C(=O)N2CCCCC2c2nc(C)no2)c1",340.15354049999996,"Fragment"
"C=CC(=O)N1CCc2ccsc2C1C",207.071785036,"Fragment"
"C=CC(=O)N1C[C@@H](O)CC[C@H]1C",169.11027872,"Fragment"
"C=CC(=O)N1CCC(C(=O)NC2COc3c(cccc3OC)C2)CC1",344.173607248,"Fragment"
"C=CC(=O)NC(C1CC1)C1CCCOC1",209.141578848,"Fragment"
"C=CC(=O)N(CC)CC(=O)N1CCCC2(CNC(=O)C2)C1",293.173941596,"Fragment"
"C=CC(=O)NC1CCS(=O)(=O)C(C)C1",217.07726434,"Fragment"
"C=CC(=O)NCC1(C)CCCCO1",183.125928784,"Fragment"
"C=CC(=O)Nc1ccc(N2CCOC(C)(C)C2)cc1OC",290.163042564,"Fragment"
"C=CC(=O)N1CCN(C2CCCN(Cc3ccccc3)C2=O)CC1",327.19467704,"Fragment"
"C=CC(=O)N1CCCC(n2c(CC)nc3ccccc32)C1",283.168462292,"Fragment"
"C=CCC1N(C(=O)C=C)CCCC1(C)C",207.162314292,"Fragment"
"C=CC(=O)N(C)Cc1cnn(C)c1C",193.1215121,"Fragment"
"C=CC(=O)NCC1CCOC1C(=C)C",195.125928784,"Fragment"
"C=CC(=O)NC(C)(C)c1c(C)noc1C",208.121177752,"Fragment"
"C=CC(=O)NCc1sc(N(C)C)nc1Cl",245.038960684,"Fragment"
"C=CC(=O)NC(C)(C)c1cn(C)nn1",194.116761068,"Fragment"
"C=CC(=O)N(CC)c1ccc(N2CCOCC2)cc1",260.15247788,"Fragment"
"C=CC(=O)NC1CCN(Cc2ccc(C)cc2)C1",244.15756326,"Fragment"
"C=CC(=O)N1CC(C2CCCC(C)C2)C1",207.162314292,"Fragment"
"C=CC(=O)NC1CCCn2nccc21",191.105862036,"Fragment"
"C=CC(=O)N(C)CC1OCCc2sccc21",237.08234972,"Fragment"
"C=CC(=O)NC[C@]12C[C@H]1COC21CCC1",207.125928784,"Fragment"
"C=CC(=O)NCc1nc(-c2ccncc2)cs1",245.062282972,"Fragment"
"C=CC(=O)Nc1ccccc1Cc1cccnc1",238.110613068,"Fragment"
"C=CC(=O)Nc1cccc(-n2nccc2C(F)(F)F)c1",281.0775966,"Fragment"
"C=CC(=O)Nc1ccc2c(c1)N(CC(F)F)C(=O)CS2",298.058755064,"Fragment"
"C=CC(=O)Nc1cccc(F)c1SC",211.04671316,"Fragment"
"C=CC(=O)Nc1ccc(C(F)(F)F)c(F)c1",233.046376724,"Fragment"
"C=CC(=O)NCc1ccc2oc(=O)n(C)c2c1",232.084792244,"Fragment"
"C=CC(=O)Nc1ccc(Cl)c(N(C)C)c1",224.071640716,"Fragment"
"C=CCn1ncc2ccc(NC(=O)C=C)cc21",227.105862036,"Fragment"
"C=CC(=O)Nc1cccc(-c2ccon2)c1",214.07422756,"Fragment"
"C=CC(=O)N(C)Cc1cncn1C",179.105862036,"Fragment"
"C=CC(=O)NCc1ccc(C(=O)N2CCNC(=O)C23CCC3)cc1",327.158291532,"Fragment"
"C=CC(=O)N(CC)CC(=O)N1CC2(CC(O)C2)C1",252.1473925,"Fragment"
"C=CC(=O)NCCC1COCCO1",185.10519334,"Fragment"
"C=CC(=O)NCCC(=O)N1CCCCC12CCOC2",266.163042564,"Fragment"
"C=CC(=O)NC(CO)c1c(C)cc(C)cc1C",233.141578848,"Fragment"
"C=CC(=O)N1CCC(n2ncc(C(=O)O)c2C)CC1",263.126991404,"Fragment"
"C=CC(=O)NCC1CCCC(C2CC2)O1",209.141578848,"Fragment"
"C=CC(=O)N1CCc2cc(OC)cc(OC)c2C1(C)C",275.152143532,"Fragment"
"C=CC(=O)NC1CCC2(CCCC2)C1",193.146664228,"Fragment"
"C=CC(=O)N1CCC2(CC1)Cc1ccccc1NC2=O",270.136827816,"Fragment"
"C=CC(=O)NCc1ccnn1C1CC1(F)F",227.087018412,"Fragment"
"C=CC(=O)N1CCN(c2cccc3sccc23)CC1",272.098334132,"Fragment"
"C=CC(=O)NCC1CC(C)(C)CCC1O",211.157228912,"Fragment"
"C=CC(=O)NC(c1ccc(Cl)nc1)C(F)F",246.037147028,"Fragment"
"C=CC(=O)NC(C)(c1ccc(F)cc1)C(F)(F)F",261.077676852,"Fragment"
"C=CC(=O)NCCn1ncc(Cl)c1C",213.066889684,"Fragment"
"C=CC(=O)NC1CCC(=O)c2cc(OC(F)F)ccc21",281.08634971600003,"Fragment"
"C=CC(=O)NCc1cc(-c2ccc(Cl)cc2)no1",262.050905272,"Fragment"
"C=CC(=O)Nc1cccc(CC(=O)NC)c1",218.105527688,"Fragment"
"C=CC(=O)N1CCCCCC(S(C)(=O)=O)C1",245.108564468,"Fragment"
"C=CC(=O)Nc1cccc2c1C(=O)N(C)C2",216.089877624,"Fragment"
"C=CC(=O)N1CCOC(C)(CCOC)C1",213.136493468,"Fragment"
"C=CC(=O)Nc1ccc(C(=O)C(F)F)cc1",225.060134968,"Fragment"
"C=CC(=O)Nc1ccc(Oc2ccncc2)cc1C",254.105527688,"Fragment"
"C=CC(=O)Nc1cccnc1OC(F)F",214.055383936,"Fragment"
"C=CC(=O)Nc1cc(F)cc(OC(C)C)c1",223.100856908,"Fragment"
"C=CC(=O)NCC(O)c1cc(F)c(F)c(F)c1",245.06636322,"Fragment"
"C=CC(=O)Nc1cccc(NS(=O)(=O)C2CC2)c1",266.072513308,"Fragment"
"C=CC(=O)NC1CCC(O)(C(F)(F)F)CC1",237.097663348,"Fragment"
"C=CC(=O)N1CCC(C(O)c2ccnn2C)CC1",249.147726848,"Fragment"
"C=CC(=O)N[C@@H]1CCOC[C@H]1O",171.089543276,"Fragment"
"C=CC(=O)NC1CC(CO)(CO)C1",185.10519334,"Fragment"
"C=CC(=O)Nc1cc(C#N)c(F)cc1F",208.044819252,"Fragment"
"C=CC(=O)Nc1ccccc1-n1nccn1",214.08546094,"Fragment"
"C=CC(=O)Nc1csnc1OC",184.030648496,"Fragment"
"C=CC(=O)N1CCCc2ccnc(N(C)C)c21",231.137162164,"Fragment"
"C=CC(=O)Nc1cccc2c1OC(C)(C)CC2O",247.120843404,"Fragment"
"C=CC(=O)Nc1c(O)nn(C)c1C(F)(F)F",235.056861156,"Fragment"
"C=CC(=O)NCC1(CO)CC2CCC1CC2",223.157228912,"Fragment"
"C=CC(=O)N([C@@H]1COC[C@H]1O)C(C)(C)C",213.136493468,"Fragment"
"C=CC(=O)NCc1nn[nH]c1-c1ccnn1C",232.10725900399999,"Fragment"
"C=CC(=O)N1CCCc2c1ccc(C)c2C(=O)O",245.10519334,"Fragment"
"C=CC(=O)N1CCCC2(CC(C(=O)O)=NO2)C1",238.095356928,"Fragment"
"C=CC(=O)N1CC2(CCOCC2)CCC1C(=O)O",253.131408088,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CCc2cc(O)c(C)cc2C1",288.1473925,"Fragment"
"C=CC(=O)N(C)CC(=O)Nc1ccc2c(c1)C1(CCCCC1)C(=O)N2",341.173941596,"Fragment"
"C=CC(=O)NCC1(CF)CC12CCOCC2",227.132157036,"Fragment"
"C=CC(=O)N1CCC(C(=O)N2CCC(c3nnc(C)o3)CC2)CC1",332.18484062799996,"Fragment"
"C=CC(=O)N1CCC(C(=O)N2CCN(C)C(=O)C2(C)C)CC1",307.18959166,"Fragment"
"C=CC(=O)N1CCC(C(=O)N2CCC(OC)(C(F)(F)F)CC2)CC1",348.16607725600005,"Fragment"
"C=CC(=O)NCc1ccc(C(=O)N2CCCc3cccnc32)cc1",321.14772684800005,"Fragment"
"C=CC(=O)N(C)CC(=O)N1CC(C)c2ccc(S(N)(=O)=O)cc21",337.10962708799997,"Fragment"
"C=CC(=O)NCC(=O)NC1COc2ccc(F)cc21",264.091020496,"Fragment"
"C=CC(=O)NCC(=O)N1Cc2ccccc2C2(CCC2)C1",284.15247788,"Fragment"
"C=CC(=O)Nc1ccc(O)c(C(=O)N2CCn3nc(C)cc3C2)c1",326.13789043599996,"Fragment"
