batch_size,hidden_dim,learning_rate,random_seed,gcn_test_acc,gcn_test_mcc,gcn_gen_all_acc,gcn_gen_all_mcc,gin_test_acc,gin_test_mcc,gin_gen_all_acc,gin_gen_all_mcc,gat_test_acc,gat_test_mcc,gat_gen_all_acc,gat_gen_all_mcc
64,32,0.001,42,0.9818291944276196,0.9629357461944327,0.9358974358974359,0.8751607638285768,0.9915202907328892,0.9827794188467778,0.6025641025641025,0.42136803439293213,0.9927316777710479,0.9851800791216424,0.7307692307692307,0.5756983337031396
64,32,0.001,21,0.9875454073689673,0.9743538456281614,0.9230769230769231,0.8527096238602604,0.99429164504411,0.9882517164349368,0.782051282051282,0.6416482767773892,0.9896211728074727,0.9786520925630818,0.9230769230769231,0.8527096238602604
64,32,0.001,0,0.983030303030303,0.9658681575147536,0.8846153846153846,0.789294644932975,0.9872727272727273,0.9746679668398529,0.9871794871794872,0.9731077923386515,0.9848484848484849,0.9695516067601565,0.8974358974358975,0.8098265767375833
64,32,0.0005,42,0.9788007268322229,0.9568938408350361,0.7051282051282052,0.5439837932759934,0.9969715324046032,0.9938239512656715,0.7435897435897436,0.5918367346938775,0.9830405814657783,0.965451256990085,0.9102564102564102,0.8309489698388165
64,32,0.0005,21,0.9880643487285937,0.9754351272698741,0.9230769230769231,0.8527096238602604,0.9911779968863519,0.9818370757591054,0.7948717948717948,0.6587970897341433,0.9891022314478464,0.9775895584630887,0.9230769230769231,0.8527096238602604
64,32,0.0005,0,0.9666666666666667,0.9332195251675162,0.7692307692307693,0.6247882837241272,0.9860606060606061,0.9719285598183133,0.6282051282051282,0.45175395145262565,0.9854545454545455,0.970713763382822,0.7948717948717948,0.6587970897341433
64,32,0.0001,42,0.7849788007268322,0.5614471256775292,0.6153846153846154,0.09578776401011337,0.9927316777710479,0.9851900615089321,0.6025641025641025,0.42136803439293213,0.9854633555420957,0.970363224823609,0.8846153846153846,0.789294644932975
64,32,0.0001,21,0.9719771665801764,0.9431890882548423,0.6153846153846154,0.4365678536420445,0.9916969382459782,0.9829043481970392,0.8076923076923077,0.676260590231173,0.9823559937727037,0.9639733292079163,0.6794871794871795,0.5128728387747147
64,32,0.0001,0,0.9278787878787879,0.8546421726806338,0.7948717948717948,0.6587970897341433,0.9842424242424243,0.9682496921182266,0.5769230769230769,0.39080949395602194,0.9842424242424243,0.968313836149166,0.782051282051282,0.6416482767773892
64,64,0.001,42,0.9933373712901272,0.9864117771127319,0.8589743589743589,0.7498299126863263,0.9788007268322229,0.9574067876657927,0.5897435897435898,0.4061257273186433,0.9897032101756511,0.9790067970523995,0.717948717948718,0.5597547053237274
64,64,0.001,21,0.9911779968863519,0.981844007855239,0.9230769230769231,0.8527096238602604,0.9916969382459782,0.9829094259897838,0.717948717948718,0.5597547053237274,0.98858329008822,0.9765277388532491,0.9358974358974359,0.8751607638285768
64,64,0.001,0,0.9872727272727273,0.9744728506091571,0.9487179487179487,0.8983596678192863,0.9951515151515151,0.9902465833237892,0.7948717948717948,0.6587970897341433,0.9878787878787879,0.9755985780779004,0.8974358974358975,0.8098265767375833
64,64,0.0005,42,0.984251968503937,0.9678796951509575,0.8461538461538461,0.7308191058363557,0.9915202907328892,0.982731722631226,0.7051282051282052,0.5439837932759934,0.9872804360993337,0.9740552106850986,0.8589743589743589,0.7498299126863263
64,64,0.0005,21,0.9849507005708354,0.9690263190461482,0.8846153846153846,0.789294644932975,0.9916969382459782,0.9829043481970392,0.7051282051282052,0.5439837932759934,0.9865075246497146,0.9722875534140714,0.9487179487179487,0.8983596678192863
64,64,0.0005,0,0.9872727272727273,0.9743701377857081,0.9358974358974359,0.8751607638285768,0.9945454545454545,0.989033697928434,0.7948717948717948,0.6587970897341433,0.9818181818181818,0.9633802533208806,0.9230769230769231,0.8527096238602604
64,64,0.0001,42,0.9697153240460327,0.9385116912284045,0.7051282051282052,0.5439837932759934,0.9915202907328892,0.9827794188467778,0.8205128205128205,0.6940659729095142,0.9775893397940641,0.9542785071385708,0.8974358974358975,0.8098265767375833
64,64,0.0001,21,0.9740529320186819,0.946992922702523,0.7435897435897436,0.5918367346938775,0.9916969382459782,0.9829076886573843,0.7692307692307693,0.6247882837241272,0.98287493513233,0.9647540085153063,0.9358974358974359,0.8751607638285768
64,64,0.0001,0,0.9551515151515152,0.9096011795333107,0.7051282051282052,0.5439837932759934,0.9872727272727273,0.9743871331452111,0.8076923076923077,0.676260590231173,0.9769696969696969,0.9537002162517833,0.9102564102564102,0.8309489698388165
128,8,0.001,42,0.9830405814657783,0.9654777101639586,0.8461538461538461,0.7308191058363557,0.9915202907328892,0.9827534520884609,0.6666666666666666,0.49748905694605594,0.9806178073894609,0.9604997281899419,0.6025641025641025,0.42136803439293213
128,8,0.001,21,0.9740529320186819,0.9471975999064343,0.7435897435897436,0.5918367346938775,0.9911779968863519,0.9819140563493898,0.6410256410256411,0.46695300917967636,0.98858329008822,0.9764918305206862,0.9358974358974359,0.8751607638285768
128,8,0.001,0,0.963030303030303,0.92593347052328,0.6410256410256411,0.46695300917967636,0.9890909090909091,0.9781514686343761,0.9230769230769231,0.8527096238602604,0.9787878787878788,0.9574809493237808,0.8205128205128205,0.6940659729095142
128,8,0.0005,42,0.9751665657177468,0.9494953090006845,0.9102564102564102,0.8309489698388165,0.9909145972138098,0.9814703276774388,0.6282051282051282,0.45175395145262565,0.744397334948516,0.4789467898611887,0.48717948717948717,0.028494237633692118
128,8,0.0005,21,0.9091852620653866,0.817517946636062,0.782051282051282,0.6416482767773892,0.9901401141670991,0.9797350993528465,0.6282051282051282,0.45175395145262565,0.9865075246497146,0.9722249940682495,0.8974358974358975,0.8098265767375833
128,8,0.0005,0,0.7830303030303031,0.563724538763786,0.6923076923076923,0.3979185818079683,0.9854545454545455,0.9707628915690452,0.8076923076923077,0.676260590231173,0.9715151515151516,0.9425998831506124,0.6923076923076923,0.528363767760449
128,8,0.0001,42,0.7183525136281042,0.42160345686407463,0.6410256410256411,0.46695300917967636,0.9860690490611751,0.9716128119651158,0.6025641025641025,0.39100083384347945,0.7480314960629921,0.4860259484156234,0.47435897435897434,0.1065528362832702
128,8,0.0001,21,0.47483134405812144,0.18524684790007614,0.41025641025641024,0.1538618516324144,0.9792423456149455,0.9573349875250875,0.5769230769230769,0.39080949395602194,0.5843279709392839,0.0,0.6282051282051282,0.0
